Local time,Ask,Bid,AskVolume,BidVolume
10.06.2016 14:00:27.749 GMT+0100,6100.69,6099.69,0,0.0009
10.06.2016 14:00:28.358 GMT+0100,6100.66,6099.7,0,0.0001
10.06.2016 14:00:28.677 GMT+0100,6100.72,6099.72,0,0.0009
10.06.2016 14:00:28.738 GMT+0100,6100.58,6099.7,0,0.0001
10.06.2016 14:00:29.179 GMT+0100,6100.6,6099.7,0,0.0001
10.06.2016 14:00:29.517 GMT+0100,6100.64,6099.7,0,0.0001
10.06.2016 14:00:29.919 GMT+0100,6101.01,6100.01,0,0.0009
10.06.2016 14:00:30.280 GMT+0100,6101.1,6101,0,0.0003
10.06.2016 14:00:30.381 GMT+0100,6101.04,6100.04,0,0.0009
10.06.2016 14:00:30.431 GMT+0100,6101.09,6100.09,0,0.0009
10.06.2016 14:00:30.482 GMT+0100,6101.09,6100.09,0,0.0009
10.06.2016 14:00:30.718 GMT+0100,6101.18,6100.18,0,0.0009
10.06.2016 14:00:31.270 GMT+0100,6101.47,6100.47,0,0.0009
10.06.2016 14:00:31.443 GMT+0100,6101.47,6100.47,0,0.0009
10.06.2016 14:00:31.493 GMT+0100,6101.51,6101.203,0,0.0003
10.06.2016 14:00:31.944 GMT+0100,6101.52,6101.273,0,0.0003
10.06.2016 14:00:32.085 GMT+0100,6101.52,6100.52,0,0.0009
10.06.2016 14:00:32.407 GMT+0100,6101.48,6100.5,0,0.0001
10.06.2016 14:00:33.249 GMT+0100,6101.63,6100.63,0,0.0009
10.06.2016 14:00:33.672 GMT+0100,6101.64,6100.64,0,0.0009
10.06.2016 14:00:34.128 GMT+0100,6101.7,6100.7,0,0.0009
10.06.2016 14:00:34.754 GMT+0100,6101.71,6100.71,0,0.0009
10.06.2016 14:00:35.395 GMT+0100,6101.76,6100.76,0,0.0009
10.06.2016 14:00:35.778 GMT+0100,6101.86,6100.86,0,0.0009
10.06.2016 14:00:36.218 GMT+0100,6101.9,6100.9,0,0.0009
10.06.2016 14:00:36.693 GMT+0100,6101.95,6100.95,0,0.0009
10.06.2016 14:00:36.857 GMT+0100,6101.95,6101,0,0.0001
10.06.2016 14:00:36.908 GMT+0100,6102.08,6101.08,0,0.0009
10.06.2016 14:00:37.758 GMT+0100,6102.1,6101.1,0,0.0009
10.06.2016 14:00:38.093 GMT+0100,6102.12,6101.12,0,0.0009
10.06.2016 14:00:38.529 GMT+0100,6102.15,6101.15,0,0.0009
10.06.2016 14:00:38.853 GMT+0100,6102.18,6101.18,0,0.0009
10.06.2016 14:00:39.078 GMT+0100,6102.17,6101.17,0,0.0009
10.06.2016 14:00:39.637 GMT+0100,6102.26,6101.26,0,0.0009
10.06.2016 14:00:40.068 GMT+0100,6102.28,6101.28,0,0.0009
10.06.2016 14:00:40.180 GMT+0100,6102.24,6101.24,0,0.0009
10.06.2016 14:00:40.398 GMT+0100,6102.26,6101.26,0,0.0009
10.06.2016 14:00:40.946 GMT+0100,6102.25,6101.25,0,0.0009
10.06.2016 14:00:41.059 GMT+0100,6102.28,6101.28,0,0.0009
10.06.2016 14:00:41.388 GMT+0100,6102.26,6101.26,0,0.0009
10.06.2016 14:00:42.470 GMT+0100,6102.25,6101.25,0,0.0009
10.06.2016 14:00:42.708 GMT+0100,6102.29,6101.29,0,0.0009
10.06.2016 14:00:42.928 GMT+0100,6102.26,6101.26,0,0.0009
10.06.2016 14:00:43.478 GMT+0100,6102.27,6101.27,0,0.0009
10.06.2016 14:00:44.285 GMT+0100,6102.29,6101.29,0,0.0009
10.06.2016 14:00:44.688 GMT+0100,6102.32,6101.32,0,0.0009
10.06.2016 14:00:45.348 GMT+0100,6102.34,6101.34,0,0.0009
10.06.2016 14:00:45.783 GMT+0100,6102.4,6101.4,0,0.0009
10.06.2016 14:00:46.107 GMT+0100,6102.45,6101.45,0,0.0009
10.06.2016 14:00:46.299 GMT+0100,6102.45,6101.5,0,0.0001
10.06.2016 14:00:46.350 GMT+0100,6102.57,6101.57,0,0.0009
10.06.2016 14:00:46.888 GMT+0100,6102.61,6101.61,0,0.0009
10.06.2016 14:00:47.415 GMT+0100,6102.6,6102.343,0,0.0003
10.06.2016 14:00:47.855 GMT+0100,6102.57,6101.57,0,0.0009
10.06.2016 14:00:48.098 GMT+0100,6102.59,6101.59,0,0.0009
10.06.2016 14:00:48.428 GMT+0100,6102.6,6101.6,0,0.0009
10.06.2016 14:00:48.758 GMT+0100,6102.61,6101.61,0,0.0009
10.06.2016 14:00:49.111 GMT+0100,6102.62,6101.62,0,0.0009
10.06.2016 14:00:49.755 GMT+0100,6102.66,6101.66,0,0.0009
10.06.2016 14:00:50.180 GMT+0100,6102.67,6101.67,0,0.0009
10.06.2016 14:00:50.738 GMT+0100,6102.75,6101.75,0,0.0009
10.06.2016 14:00:51.288 GMT+0100,6102.74,6101.74,0,0.0009
10.06.2016 14:00:51.508 GMT+0100,6102.69,6101.69,0,0.0009
10.06.2016 14:00:51.838 GMT+0100,6102.71,6101.71,0,0.0009
10.06.2016 14:00:52.363 GMT+0100,6102.69,6101.69,0,0.0009
10.06.2016 14:00:54.918 GMT+0100,6102.7,6101.7,0,0.0009
10.06.2016 14:00:55.578 GMT+0100,6102.72,6101.72,0,0.0009
10.06.2016 14:00:56.128 GMT+0100,6102.75,6101.75,0,0.0009
10.06.2016 14:00:56.898 GMT+0100,6102.8,6101.8,0,0.0009
10.06.2016 14:00:57.228 GMT+0100,6102.79,6101.79,0,0.0009
10.06.2016 14:00:57.958 GMT+0100,6102.81,6101.81,0,0.0009
10.06.2016 14:00:59.803 GMT+0100,6102.82,6101.82,0,0.0009
10.06.2016 14:01:00.230 GMT+0100,6102.85,6101.85,0,0.0009
10.06.2016 14:01:00.557 GMT+0100,6102.89,6101.89,0,0.0009
10.06.2016 14:01:00.968 GMT+0100,6102.91,6101.91,0,0.0009
10.06.2016 14:01:01.298 GMT+0100,6102.95,6101.95,0,0.0009
10.06.2016 14:01:01.914 GMT+0100,6103.14,6102.14,0.0003,0.0002
10.06.2016 14:01:01.964 GMT+0100,6103.14,6102.14,0,0.0009
10.06.2016 14:01:02.069 GMT+0100,6103.09,6102.09,0,0.0009
10.06.2016 14:01:02.145 GMT+0100,6103.1,6103,0,0.0003
10.06.2016 14:01:02.196 GMT+0100,6103.1,6103,0,0.0003
10.06.2016 14:01:02.296 GMT+0100,6102.96,6101.96,0,0.0009
10.06.2016 14:01:02.347 GMT+0100,6102.96,6102.72,0,0.0003
10.06.2016 14:01:02.447 GMT+0100,6102.96,6101.96,0,0.0009
10.06.2016 14:01:02.618 GMT+0100,6102.91,6101.91,0,0.0009
10.06.2016 14:01:02.668 GMT+0100,6102.91,6102,0,0.0001
10.06.2016 14:01:03.266 GMT+0100,6103.12,6102.12,0,0.0009
10.06.2016 14:01:03.316 GMT+0100,6103.05,6102.05,0,0.0009
10.06.2016 14:01:03.388 GMT+0100,6103.06,6102.06,0,0.0009
10.06.2016 14:01:03.938 GMT+0100,6103.11,6102.11,0,0.0009
10.06.2016 14:01:04.598 GMT+0100,6103.13,6102.13,0,0.0009
10.06.2016 14:01:05.588 GMT+0100,6103.15,6102.15,0,0.0009
10.06.2016 14:01:05.918 GMT+0100,6103.14,6102.14,0,0.0009
10.06.2016 14:01:06.138 GMT+0100,6103.15,6102.15,0,0.0009
10.06.2016 14:01:07.018 GMT+0100,6103.17,6102.17,0,0.0009
10.06.2016 14:01:07.348 GMT+0100,6103.16,6102.16,0,0.0009
10.06.2016 14:01:07.459 GMT+0100,6103.16,6102.8,0,0.0003
10.06.2016 14:01:07.898 GMT+0100,6102.84,6102.713,0,0.0003
10.06.2016 14:01:08.118 GMT+0100,6103.02,6102.773,0,0.0003
10.06.2016 14:01:08.484 GMT+0100,6103.1,6102.84,0,0.0003
10.06.2016 14:01:08.778 GMT+0100,6102.82,6102,0,0.0001
10.06.2016 14:01:08.998 GMT+0100,6102.89,6101.9,0,0.0001
10.06.2016 14:01:09.548 GMT+0100,6102.9,6101.9,0,0.0013
10.06.2016 14:01:10.978 GMT+0100,6102.93,6101.93,0,0.0009
10.06.2016 14:01:11.820 GMT+0100,6103.07,6102.07,0,0.0009
10.06.2016 14:01:12.188 GMT+0100,6103.08,6102.08,0,0.0009
10.06.2016 14:01:12.518 GMT+0100,6103.09,6102.09,0,0.0009
10.06.2016 14:01:12.958 GMT+0100,6103.13,6102.13,0,0.0009
10.06.2016 14:01:13.491 GMT+0100,6103.14,6102.14,0,0.0009
10.06.2016 14:01:15.268 GMT+0100,6103.16,6102.16,0,0.0009
10.06.2016 14:01:16.368 GMT+0100,6103.19,6102.19,0,0.0009
10.06.2016 14:01:17.248 GMT+0100,6103.2,6102.2,0,0.0009
10.06.2016 14:01:18.548 GMT+0100,6103.21,6102.21,0,0.0009
10.06.2016 14:01:18.598 GMT+0100,6103.2,6102.2,0,0.0009
10.06.2016 14:01:18.898 GMT+0100,6103.4,6102.4,0,0.0009
10.06.2016 14:01:19.228 GMT+0100,6103.44,6102.44,0,0.0009
10.06.2016 14:01:19.805 GMT+0100,6103.44,6103.3,0,0.0003
10.06.2016 14:01:20.483 GMT+0100,6103.12,6102.12,0,0.0009
10.06.2016 14:01:20.768 GMT+0100,6103.16,6102.16,0,0.0009
10.06.2016 14:01:21.207 GMT+0100,6103.14,6102.14,0,0.0009
10.06.2016 14:01:21.428 GMT+0100,6103.25,6102.25,0,0.0009
10.06.2016 14:01:22.053 GMT+0100,6103.32,6102.32,0,0.0009
10.06.2016 14:01:22.748 GMT+0100,6103.3,6102.3,0,0.0009
10.06.2016 14:01:22.967 GMT+0100,6103.49,6102.49,0,0.0009
10.06.2016 14:01:23.046 GMT+0100,6103.49,6102.5,0,0.0001
10.06.2016 14:01:23.458 GMT+0100,6103.92,6102.92,0,0.0009
10.06.2016 14:01:23.559 GMT+0100,6103.92,6102.92,0,0.0009
10.06.2016 14:01:23.686 GMT+0100,6103.92,6103.707,0,0.0003
10.06.2016 14:01:23.994 GMT+0100,6103.77,6102.9,0,0.0001
10.06.2016 14:01:24.046 GMT+0100,6103.96,6103.72,0,0.0003
10.06.2016 14:01:24.096 GMT+0100,6103.96,6103.753,0,0.0003
10.06.2016 14:01:24.288 GMT+0100,6103.94,6103.747,0,0.0003
10.06.2016 14:01:24.489 GMT+0100,6103.94,6103,0,0.0001
10.06.2016 14:01:24.539 GMT+0100,6103.89,6103,0,0.0001
10.06.2016 14:01:25.036 GMT+0100,6104.09,6103.09,0,0.0009
10.06.2016 14:01:25.086 GMT+0100,6104.12,6103.12,0,0.0009
10.06.2016 14:01:25.388 GMT+0100,6104.29,6103.29,0,0.0009
10.06.2016 14:01:25.938 GMT+0100,6104.23,6103.23,0,0.0009
10.06.2016 14:01:26.257 GMT+0100,6104.38,6103.38,0,0.0009
10.06.2016 14:01:26.313 GMT+0100,6104.38,6103.38,0,0.0009
10.06.2016 14:01:26.488 GMT+0100,6104.47,6103.47,0,0.0009
10.06.2016 14:01:26.761 GMT+0100,6104.55,6103.55,0,0.0009
10.06.2016 14:01:27.038 GMT+0100,6104.54,6103.54,0,0.0009
10.06.2016 14:01:27.257 GMT+0100,6104.45,6103.5,0,0.0001
10.06.2016 14:01:27.588 GMT+0100,6104.51,6103.51,0,0.0009
10.06.2016 14:01:27.844 GMT+0100,6104.55,6103.55,0,0.0009
10.06.2016 14:01:28.137 GMT+0100,6104.52,6103.52,0,0.0009
10.06.2016 14:01:28.598 GMT+0100,6104.6,6104.34,0,0.0003
10.06.2016 14:01:32.403 GMT+0100,6104.51,6103.51,0,0.0009
10.06.2016 14:01:32.453 GMT+0100,6104.57,6103.57,0,0.0009
10.06.2016 14:01:32.757 GMT+0100,6104.53,6104.343,0,0.0003
10.06.2016 14:01:33.205 GMT+0100,6104.5,6103.5,0,0.0013
10.06.2016 14:01:33.472 GMT+0100,6104.57,6103.57,0,0.0009
10.06.2016 14:01:33.858 GMT+0100,6104.49,6103.5,0,0.0001
10.06.2016 14:01:34.077 GMT+0100,6104.57,6103.57,0,0.0009
10.06.2016 14:01:34.627 GMT+0100,6104.6,6103.6,0,0.0009
10.06.2016 14:01:35.068 GMT+0100,6104.62,6103.62,0,0.0009
10.06.2016 14:01:35.727 GMT+0100,6104.63,6103.63,0,0.0009
10.06.2016 14:01:36.497 GMT+0100,6104.64,6103.64,0,0.0009
10.06.2016 14:01:37.845 GMT+0100,6104.65,6103.65,0,0.0009
10.06.2016 14:01:39.138 GMT+0100,6104.68,6103.68,0,0.0009
10.06.2016 14:01:39.577 GMT+0100,6104.75,6103.75,0,0.0009
10.06.2016 14:01:39.805 GMT+0100,6104.74,6103.74,0,0.0009
10.06.2016 14:01:40.133 GMT+0100,6104.73,6103.73,0,0.0009
10.06.2016 14:01:40.347 GMT+0100,6104.72,6103.72,0,0.0009
10.06.2016 14:01:40.677 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:41.317 GMT+0100,6104.7,6104.4,0,0.0003
10.06.2016 14:01:41.767 GMT+0100,6104.54,6103.54,0,0.0009
10.06.2016 14:01:41.888 GMT+0100,6104.58,6103.58,0,0.0009
10.06.2016 14:01:42.232 GMT+0100,6104.66,6103.66,0,0.0009
10.06.2016 14:01:43.868 GMT+0100,6104.65,6103.65,0,0.0009
10.06.2016 14:01:43.978 GMT+0100,6104.64,6103.64,0,0.0009
10.06.2016 14:01:44.316 GMT+0100,6104.66,6103.66,0,0.0009
10.06.2016 14:01:44.637 GMT+0100,6104.71,6103.71,0,0.0009
10.06.2016 14:01:45.077 GMT+0100,6104.75,6103.75,0,0.0009
10.06.2016 14:01:45.790 GMT+0100,6104.71,6103.71,0,0.0009
10.06.2016 14:01:45.848 GMT+0100,6104.73,6103.73,0,0.0009
10.06.2016 14:01:46.397 GMT+0100,6104.74,6103.74,0,0.0009
10.06.2016 14:01:46.727 GMT+0100,6104.75,6103.75,0,0.0009
10.06.2016 14:01:47.057 GMT+0100,6104.76,6103.76,0,0.0009
10.06.2016 14:01:47.387 GMT+0100,6104.78,6103.78,0,0.0009
10.06.2016 14:01:47.607 GMT+0100,6104.75,6103.75,0,0.0009
10.06.2016 14:01:47.937 GMT+0100,6104.77,6103.77,0,0.0009
10.06.2016 14:01:48.157 GMT+0100,6104.71,6103.71,0,0.0009
10.06.2016 14:01:48.678 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:48.817 GMT+0100,6104.69,6103.69,0,0.0009
10.06.2016 14:01:49.257 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:50.226 GMT+0100,6104.7,6104.3,0,0.0003
10.06.2016 14:01:50.532 GMT+0100,6104.6,6104.347,0,0.0003
10.06.2016 14:01:50.687 GMT+0100,6104.45,6103.5,0,0.0001
10.06.2016 14:01:50.834 GMT+0100,6104.45,6104.25,0,0.0003
10.06.2016 14:01:51.017 GMT+0100,6104.54,6104.28,0,0.0003
10.06.2016 14:01:51.068 GMT+0100,6104.6,6104.347,0,0.0003
10.06.2016 14:01:51.360 GMT+0100,6104.48,6103.5,0,0.0001
10.06.2016 14:01:51.486 GMT+0100,6104.51,6103.51,0,0.0009
10.06.2016 14:01:51.787 GMT+0100,6104.6,6103.6,0,0.0009
10.06.2016 14:01:52.409 GMT+0100,6104.65,6103.65,0,0.0009
10.06.2016 14:01:53.107 GMT+0100,6104.68,6103.68,0,0.0009
10.06.2016 14:01:54.647 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:55.136 GMT+0100,6105.31,6104.31,0,0.0009
10.06.2016 14:01:55.417 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:55.747 GMT+0100,6104.74,6103.74,0,0.0009
10.06.2016 14:01:56.627 GMT+0100,6104.75,6103.75,0,0.0009
10.06.2016 14:01:57.215 GMT+0100,6104.71,6103.71,0,0.0009
10.06.2016 14:01:57.507 GMT+0100,6104.69,6103.69,0,0.0009
10.06.2016 14:01:57.759 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:58.057 GMT+0100,6104.69,6103.69,0,0.0009
10.06.2016 14:01:58.277 GMT+0100,6104.7,6103.7,0,0.0009
10.06.2016 14:01:58.827 GMT+0100,6104.69,6103.69,0,0.0009
10.06.2016 14:01:59.817 GMT+0100,6105.15,6104.15,0,0.0009
10.06.2016 14:01:59.875 GMT+0100,6105.15,6104.15,0,0.0009
10.06.2016 14:02:00.367 GMT+0100,6105.26,6104.26,0,0.0009
10.06.2016 14:02:00.807 GMT+0100,6105.08,6104.08,0,0.0009
10.06.2016 14:02:01.255 GMT+0100,6105.1,6104.1,0,0.0009
10.06.2016 14:02:01.577 GMT+0100,6105.14,6104.14,0,0.0009
10.06.2016 14:02:02.457 GMT+0100,6105.15,6104.15,0,0.0009
10.06.2016 14:02:03.227 GMT+0100,6105.22,6104.22,0,0.0009
10.06.2016 14:02:04.756 GMT+0100,6105.23,6104.23,0,0.0009
10.06.2016 14:02:05.097 GMT+0100,6105.26,6104.26,0,0.0009
10.06.2016 14:02:05.437 GMT+0100,6105.25,6104.25,0,0.0009
10.06.2016 14:02:05.877 GMT+0100,6105.26,6104.26,0,0.0009
10.06.2016 14:02:06.197 GMT+0100,6105.36,6104.36,0,0.0009
10.06.2016 14:02:06.527 GMT+0100,6105.35,6104.35,0,0.0009
10.06.2016 14:02:08.177 GMT+0100,6105.36,6104.36,0,0.0009
10.06.2016 14:02:09.348 GMT+0100,6105.35,6104.35,0,0.0009
10.06.2016 14:02:09.402 GMT+0100,6105.34,6104.34,0,0.0009
10.06.2016 14:02:10.267 GMT+0100,6105.22,6104.22,0,0.0009
10.06.2016 14:02:10.729 GMT+0100,6105.21,6104.21,0,0.0009
10.06.2016 14:02:10.927 GMT+0100,6105.22,6104.22,0,0.0009
10.06.2016 14:02:13.127 GMT+0100,6105.21,6104.21,0,0.0009
10.06.2016 14:02:14.006 GMT+0100,6105.19,6104.19,0,0.0009
10.06.2016 14:02:14.057 GMT+0100,6105.4,6104.4,0,0.0009
10.06.2016 14:02:15.598 GMT+0100,6105.42,6104.42,0,0.0009
10.06.2016 14:02:16.207 GMT+0100,6105.38,6104.38,0,0.0009
10.06.2016 14:02:16.537 GMT+0100,6105.36,6104.36,0,0.0009
10.06.2016 14:02:16.953 GMT+0100,6105.24,6104.5,0,0.0001
10.06.2016 14:02:17.087 GMT+0100,6105.63,6104.63,0,0.0009
10.06.2016 14:02:17.527 GMT+0100,6105.64,6104.64,0,0.0009
10.06.2016 14:02:17.857 GMT+0100,6105.63,6104.63,0,0.0009
10.06.2016 14:02:18.957 GMT+0100,6105.65,6104.65,0,0.0009
10.06.2016 14:02:19.772 GMT+0100,6105.75,6104.75,0,0.0009
10.06.2016 14:02:20.058 GMT+0100,6105.71,6104.71,0,0.0009
10.06.2016 14:02:21.221 GMT+0100,6105.7,6104.7,0,0.0009
10.06.2016 14:02:21.597 GMT+0100,6105.86,6104.86,0,0.0009
10.06.2016 14:02:21.927 GMT+0100,6105.73,6104.73,0,0.0009
10.06.2016 14:02:22.147 GMT+0100,6105.68,6104.68,0,0.0009
10.06.2016 14:02:22.367 GMT+0100,6105.63,6104.63,0,0.0009
10.06.2016 14:02:22.767 GMT+0100,6105.63,6105.3,0,0.0003
10.06.2016 14:02:23.074 GMT+0100,6105.53,6105.243,0,0.0003
10.06.2016 14:02:23.247 GMT+0100,6105.43,6104.43,0,0.0009
10.06.2016 14:02:23.389 GMT+0100,6105.43,6105.21,0,0.0003
10.06.2016 14:02:23.476 GMT+0100,6105.43,6105.243,0,0.0003
10.06.2016 14:02:23.577 GMT+0100,6105.44,6105.247,0,0.0003
10.06.2016 14:02:23.907 GMT+0100,6105.48,6105.26,0,0.0003
10.06.2016 14:02:24.290 GMT+0100,6105.48,6104.5,0,0.0001
10.06.2016 14:02:24.457 GMT+0100,6105.42,6104.5,0,0.0001
10.06.2016 14:02:24.864 GMT+0100,6105.39,6104.4,0,0.0001
10.06.2016 14:02:25.936 GMT+0100,6105.39,6104.5,0,0.0001
10.06.2016 14:02:27.007 GMT+0100,6105.47,6105.257,0,0.0003
10.06.2016 14:02:27.537 GMT+0100,6105.35,6105.217,0,0.0003
10.06.2016 14:02:27.896 GMT+0100,6105.35,6105,0,0.0003
10.06.2016 14:02:27.977 GMT+0100,6105.29,6105,0,0.0003
10.06.2016 14:02:28.765 GMT+0100,6105.24,6104.947,0,0.0003
10.06.2016 14:02:31.903 GMT+0100,6105.2,6104.9,0,0.0003
10.06.2016 14:02:32.102 GMT+0100,6105.2,6104.2,0,0.0009
10.06.2016 14:02:32.267 GMT+0100,6105.21,6104.21,0,0.0009
10.06.2016 14:02:32.487 GMT+0100,6105.09,6104.09,0,0.0009
10.06.2016 14:02:32.707 GMT+0100,6105.08,6104.08,0,0.0009
10.06.2016 14:02:33.037 GMT+0100,6105.16,6104.16,0,0.0009
10.06.2016 14:02:33.505 GMT+0100,6105.17,6104.89,0,0.0003
10.06.2016 14:02:33.555 GMT+0100,6105.17,6104.923,0,0.0003
10.06.2016 14:02:34.107 GMT+0100,6105.18,6104.18,0,0.0009
10.06.2016 14:02:34.687 GMT+0100,6105.14,6104.14,0,0.0009
10.06.2016 14:02:35.033 GMT+0100,6105.16,6104.16,0,0.0009
10.06.2016 14:02:35.347 GMT+0100,6105.22,6104.22,0,0.0009
10.06.2016 14:02:35.683 GMT+0100,6105.27,6104.27,0,0.0009
10.06.2016 14:02:36.007 GMT+0100,6105.22,6104.94,0,0.0003
10.06.2016 14:02:36.824 GMT+0100,6105.18,6104.893,0,0.0003
10.06.2016 14:02:37.267 GMT+0100,6105.2,6104.933,0,0.0003
10.06.2016 14:02:39.899 GMT+0100,6105.07,6104.07,0,0.0009
10.06.2016 14:02:39.967 GMT+0100,6105.21,6104.21,0,0.0009
10.06.2016 14:02:40.236 GMT+0100,6105.17,6104.17,0,0.0009
10.06.2016 14:02:40.517 GMT+0100,6105.13,6104.13,0,0.0009
10.06.2016 14:02:40.737 GMT+0100,6105.12,6104.12,0,0.0009
10.06.2016 14:02:41.723 GMT+0100,6105.12,6104.873,0,0.0003
10.06.2016 14:02:41.774 GMT+0100,6105.24,6104.947,0,0.0003
10.06.2016 14:02:46.029 GMT+0100,6105.21,6104.8,0,0.0003
10.06.2016 14:02:46.079 GMT+0100,6105.24,6104.8,0,0.0003
10.06.2016 14:02:46.757 GMT+0100,6105.02,6104.8,0,0.0003
10.06.2016 14:02:46.930 GMT+0100,6105.1,6104.873,0,0.0003
10.06.2016 14:02:47.036 GMT+0100,6105.27,6104.957,0,0.0003
10.06.2016 14:02:50.887 GMT+0100,6105.01,6104.87,0,0.0003
10.06.2016 14:02:50.937 GMT+0100,6105.01,6104.8,0,0.0003
10.06.2016 14:02:51.431 GMT+0100,6105.01,6104.77,0,0.0003
10.06.2016 14:02:54.737 GMT+0100,6104.99,6104.763,0,0.0003
10.06.2016 14:02:54.956 GMT+0100,6104.98,6104.76,0,0.0003
10.06.2016 14:02:55.947 GMT+0100,6104.94,6104.747,0,0.0003
10.06.2016 14:02:56.497 GMT+0100,6104.88,6104.727,0,0.0003
10.06.2016 14:02:57.817 GMT+0100,6104.87,6104.723,0,0.0003
10.06.2016 14:02:57.945 GMT+0100,6104.87,6104.3,0,0.0003
10.06.2016 14:02:58.037 GMT+0100,6104.43,6104.3,0,0.0003
10.06.2016 14:02:58.807 GMT+0100,6104.44,6104.247,0,0.0003
10.06.2016 14:02:59.356 GMT+0100,6104.47,6104.257,0,0.0003
10.06.2016 14:02:59.762 GMT+0100,6104.45,6104.25,0,0.0003
10.06.2016 14:03:00.357 GMT+0100,6104.44,6104.247,0,0.0003
10.06.2016 14:03:00.796 GMT+0100,6104.45,6104.25,0,0.0003
10.06.2016 14:03:01.202 GMT+0100,6104.44,6104.247,0,0.0003
10.06.2016 14:03:01.896 GMT+0100,6104.43,6104.243,0,0.0003
10.06.2016 14:03:02.446 GMT+0100,6104.41,6104.237,0,0.0003
10.06.2016 14:03:02.862 GMT+0100,6104.37,6104.223,0,0.0003
10.06.2016 14:03:04.316 GMT+0100,6104.38,6104.227,0,0.0003
10.06.2016 14:03:04.646 GMT+0100,6104.43,6104.243,0,0.0003
10.06.2016 14:03:04.876 GMT+0100,6104.37,6104.223,0,0.0003
10.06.2016 14:03:05.316 GMT+0100,6104.35,6104.217,0,0.0003
10.06.2016 14:03:06.319 GMT+0100,6104.34,6104.213,0,0.0003
10.06.2016 14:03:06.682 GMT+0100,6104.32,6103.8,0,0.0003
10.06.2016 14:03:06.746 GMT+0100,6103.89,6103.77,0,0.0003
10.06.2016 14:03:07.077 GMT+0100,6103.95,6103.8,0,0.0003
10.06.2016 14:03:07.297 GMT+0100,6103.99,6103.763,0,0.0003
10.06.2016 14:03:07.620 GMT+0100,6103.86,6103.72,0,0.0003
10.06.2016 14:03:07.956 GMT+0100,6103.89,6103.73,0,0.0003
10.06.2016 14:03:08.506 GMT+0100,6103.84,6103.713,0,0.0003
10.06.2016 14:03:08.946 GMT+0100,6103.83,6103.71,0,0.0003
10.06.2016 14:03:09.184 GMT+0100,6103.85,6103.717,0,0.0003
10.06.2016 14:03:09.515 GMT+0100,6103.79,6103,0,0.0001
10.06.2016 14:03:09.826 GMT+0100,6103.77,6103,0,0.0001
10.06.2016 14:03:11.476 GMT+0100,6103.74,6103,0,0.0001
10.06.2016 14:03:12.144 GMT+0100,6103.77,6103,0,0.0001
10.06.2016 14:03:12.356 GMT+0100,6103.94,6103,0,0.0001
10.06.2016 14:03:12.687 GMT+0100,6103.93,6103,0,0.0001
10.06.2016 14:03:13.341 GMT+0100,6103.86,6103.3,0,0.0003
10.06.2016 14:03:13.787 GMT+0100,6103.49,6103.3,0,0.0003
10.06.2016 14:03:14.117 GMT+0100,6103.45,6103.25,0,0.0003
10.06.2016 14:03:14.446 GMT+0100,6103.41,6103.237,0,0.0003
10.06.2016 14:03:15.044 GMT+0100,6103.37,6103.223,0,0.0003
10.06.2016 14:03:15.239 GMT+0100,6103.23,6102.5,0,0.0001
10.06.2016 14:03:15.436 GMT+0100,6103.25,6102.5,0,0.0001
10.06.2016 14:03:15.986 GMT+0100,6103.23,6102.5,0,0.0001
10.06.2016 14:03:17.746 GMT+0100,6103.2,6102.5,0,0.0001
10.06.2016 14:03:18.601 GMT+0100,6103.2,6103,0,0.0003
10.06.2016 14:03:18.701 GMT+0100,6103.2,6102.5,0,0.0001
10.06.2016 14:03:18.752 GMT+0100,6103.18,6102.5,0,0.0001
10.06.2016 14:03:18.886 GMT+0100,6103.18,6102.2,0,0.0001
10.06.2016 14:03:18.956 GMT+0100,6103.07,6102.2,0,0.0001
10.06.2016 14:03:19.287 GMT+0100,6103.17,6102.2,0,0.0001
10.06.2016 14:03:19.506 GMT+0100,6103.07,6102.2,0,0.0001
10.06.2016 14:03:19.946 GMT+0100,6103.09,6102.2,0,0.0001
10.06.2016 14:03:20.276 GMT+0100,6103.07,6102.2,0,0.0001
10.06.2016 14:03:20.717 GMT+0100,6103.08,6102.2,0,0.0001
10.06.2016 14:03:20.936 GMT+0100,6103.56,6102.56,0,0.0009
10.06.2016 14:03:21.217 GMT+0100,6103.56,6102.56,0,0.0009
10.06.2016 14:03:21.267 GMT+0100,6103.57,6102.57,0,0.0009
10.06.2016 14:03:21.597 GMT+0100,6103.64,6102.64,0,0.0009
10.06.2016 14:03:21.647 GMT+0100,6103.64,6102.64,0,0.0009
10.06.2016 14:03:21.816 GMT+0100,6103.62,6102.62,0,0.0009
10.06.2016 14:03:22.160 GMT+0100,6103.58,6102.58,0,0.0009
10.06.2016 14:03:22.211 GMT+0100,6103.6,6103.36,0,0.0003
10.06.2016 14:03:23.007 GMT+0100,6103.71,6103.437,0,0.0003
10.06.2016 14:03:23.545 GMT+0100,6103.48,6103.293,0,0.0003
