Local time,Ask,Bid
24.06.2016 14:26:22.361 GMT+0100,6102.12,6101.3
24.06.2016 14:26:22.711 GMT+0100,6102.03,6101.03
24.06.2016 14:26:22.910 GMT+0100,6101.265,6100.93
24.06.2016 14:26:23.130 GMT+0100,6101.03,6100.3
24.06.2016 14:26:23.240 GMT+0100,6101.21,6100.3
24.06.2016 14:26:23.378 GMT+0100,6100.91,6100.3
24.06.2016 14:26:24.134 GMT+0100,6100.91,6100
24.06.2016 14:26:24.229 GMT+0100,6100.88,6100
24.06.2016 14:26:24.836 GMT+0100,6100.74,6099.8
24.06.2016 14:26:25.109 GMT+0100,6100.68,6099.8
24.06.2016 14:26:25.633 GMT+0100,6100.74,6100
24.06.2016 14:26:25.993 GMT+0100,6100.465,6100
24.06.2016 14:26:26.100 GMT+0100,6099.96,6098.96
24.06.2016 14:26:26.320 GMT+0100,6099.95,6098.95
24.06.2016 14:26:26.759 GMT+0100,6099.78,6099
24.06.2016 14:26:27.098 GMT+0100,6099.95,6099.3
24.06.2016 14:26:27.419 GMT+0100,6099.79,6099.3
24.06.2016 14:26:27.749 GMT+0100,6099.83,6099.3
24.06.2016 14:26:28.410 GMT+0100,6099.9,6099.3
24.06.2016 14:26:28.519 GMT+0100,6099.625,6099.3
24.06.2016 14:26:28.666 GMT+0100,6099.45,6098.8
24.06.2016 14:26:28.918 GMT+0100,6099.53,6098.8
24.06.2016 14:26:29.180 GMT+0100,6099.45,6098.8
24.06.2016 14:26:29.509 GMT+0100,6099.5,6098.8
24.06.2016 14:26:30.176 GMT+0100,6099.65,6099.3
24.06.2016 14:26:30.389 GMT+0100,6099.85,6099.3
24.06.2016 14:26:31.057 GMT+0100,6099.575,6099.25
24.06.2016 14:26:31.304 GMT+0100,6099.665,6099.3
24.06.2016 14:26:31.376 GMT+0100,6099.53,6098.8
24.06.2016 14:26:31.710 GMT+0100,6099.45,6098.8
24.06.2016 14:26:32.883 GMT+0100,6099.475,6099
24.06.2016 14:26:33.139 GMT+0100,6099.53,6099
24.06.2016 14:26:33.359 GMT+0100,6099.475,6099
24.06.2016 14:26:33.579 GMT+0100,6099.81,6099.3
24.06.2016 14:26:33.803 GMT+0100,6099.82,6099.3
24.06.2016 14:26:34.129 GMT+0100,6099.86,6099.3
24.06.2016 14:26:34.365 GMT+0100,6099.85,6099.3
24.06.2016 14:26:34.415 GMT+0100,6099.85,6099
24.06.2016 14:26:34.569 GMT+0100,6099.68,6099
24.06.2016 14:26:34.992 GMT+0100,6099.74,6099.3
24.06.2016 14:26:35.119 GMT+0100,6099.85,6099.3
24.06.2016 14:26:35.339 GMT+0100,6099.86,6099.3
24.06.2016 14:26:35.669 GMT+0100,6099.89,6099.3
24.06.2016 14:26:39.189 GMT+0100,6099.86,6099.3
24.06.2016 14:26:39.516 GMT+0100,6099.86,6099
24.06.2016 14:26:39.566 GMT+0100,6099.73,6099
24.06.2016 14:26:40.113 GMT+0100,6099.765,6099.3
24.06.2016 14:26:40.217 GMT+0100,6099.89,6099.3
24.06.2016 14:26:40.509 GMT+0100,6100.53,6099.53
24.06.2016 14:26:40.616 GMT+0100,6100.53,6099.8
24.06.2016 14:26:41.060 GMT+0100,6100.38,6099.8
24.06.2016 14:26:41.120 GMT+0100,6100.38,6099.38
24.06.2016 14:26:41.389 GMT+0100,6100.03,6099.3
24.06.2016 14:26:41.730 GMT+0100,6099.95,6098.95
24.06.2016 14:26:41.941 GMT+0100,6099.63,6098.8
24.06.2016 14:26:42.166 GMT+0100,6099.67,6098.8
24.06.2016 14:26:42.529 GMT+0100,6099.735,6099.3
24.06.2016 14:26:42.830 GMT+0100,6099.95,6099.3
24.06.2016 14:26:42.930 GMT+0100,6099.97,6099.3
24.06.2016 14:26:43.259 GMT+0100,6100,6099.3
24.06.2016 14:26:43.433 GMT+0100,6100,6099.5
24.06.2016 14:26:43.483 GMT+0100,6100.03,6099.5
24.06.2016 14:26:43.699 GMT+0100,6100.28,6099.5
24.06.2016 14:26:43.948 GMT+0100,6100.29,6099.8
24.06.2016 14:26:44.093 GMT+0100,6100.5,6099.8
24.06.2016 14:26:44.359 GMT+0100,6100.53,6099.8
24.06.2016 14:26:44.689 GMT+0100,6100.66,6099.8
24.06.2016 14:26:45.239 GMT+0100,6100.68,6099.8
24.06.2016 14:26:46.847 GMT+0100,6100.68,6100
24.06.2016 14:26:47.109 GMT+0100,6100.95,6100
24.06.2016 14:26:48.152 GMT+0100,6100.95,6100.3
24.06.2016 14:26:48.209 GMT+0100,6101,6100.3
24.06.2016 14:26:48.429 GMT+0100,6101.08,6100.3
24.06.2016 14:26:48.755 GMT+0100,6101.08,6100.5
24.06.2016 14:26:48.979 GMT+0100,6101.18,6100.5
24.06.2016 14:26:49.199 GMT+0100,6101,6100.5
24.06.2016 14:26:50.261 GMT+0100,6101,6100.3
24.06.2016 14:26:50.519 GMT+0100,6101.2,6100.3
24.06.2016 14:26:50.959 GMT+0100,6101.18,6100.3
24.06.2016 14:26:51.399 GMT+0100,6101.07,6100.5
24.06.2016 14:26:51.619 GMT+0100,6101.14,6100.5
24.06.2016 14:26:52.424 GMT+0100,6101.11,6100.5
24.06.2016 14:26:52.669 GMT+0100,6101.11,6100.3
24.06.2016 14:26:52.829 GMT+0100,6101.09,6100.3
24.06.2016 14:26:53.049 GMT+0100,6101.18,6100.3
24.06.2016 14:26:53.372 GMT+0100,6101.18,6100.5
24.06.2016 14:26:53.819 GMT+0100,6101.05,6100.5
24.06.2016 14:26:53.874 GMT+0100,6101.05,6100.3
24.06.2016 14:26:54.149 GMT+0100,6101.18,6100.3
24.06.2016 14:26:54.374 GMT+0100,6101.2,6100.3
24.06.2016 14:26:54.424 GMT+0100,6101.2,6100.5
24.06.2016 14:26:55.367 GMT+0100,6101.05,6100.5
24.06.2016 14:26:55.469 GMT+0100,6101.07,6100.5
24.06.2016 14:26:55.799 GMT+0100,6101.09,6100.5
24.06.2016 14:26:56.041 GMT+0100,6101.09,6100.3
24.06.2016 14:26:56.177 GMT+0100,6101,6100.3
24.06.2016 14:26:56.349 GMT+0100,6101.11,6100.3
24.06.2016 14:26:56.686 GMT+0100,6101.16,6100.3
24.06.2016 14:26:56.899 GMT+0100,6100.685,6100.3
24.06.2016 14:26:57.144 GMT+0100,6100.57,6099.8
24.06.2016 14:26:57.228 GMT+0100,6100.5,6099.8
24.06.2016 14:26:57.580 GMT+0100,6100.33,6099.8
24.06.2016 14:26:57.630 GMT+0100,6100.33,6099.33
24.06.2016 14:26:57.860 GMT+0100,6100.06,6099.3
24.06.2016 14:26:58.549 GMT+0100,6100.01,6099.3
24.06.2016 14:26:58.768 GMT+0100,6100.03,6099.3
24.06.2016 14:26:59.759 GMT+0100,6100.06,6099.3
24.06.2016 14:26:59.809 GMT+0100,6100.18,6099.8
24.06.2016 14:27:00.088 GMT+0100,6100.23,6099.8
24.06.2016 14:27:00.209 GMT+0100,6100.48,6099.8
24.06.2016 14:27:00.323 GMT+0100,6100.49,6100
24.06.2016 14:27:00.811 GMT+0100,6100.45,6099.8
24.06.2016 14:27:00.862 GMT+0100,6100.62,6099.8
24.06.2016 14:27:01.189 GMT+0100,6100.42,6099.8
24.06.2016 14:27:01.519 GMT+0100,6100.53,6099.8
24.06.2016 14:27:04.385 GMT+0100,6100.62,6099.8
24.06.2016 14:27:04.435 GMT+0100,6100.62,6100
24.06.2016 14:27:04.819 GMT+0100,6100.85,6100
24.06.2016 14:27:04.869 GMT+0100,6100.85,6100.3
24.06.2016 14:27:05.258 GMT+0100,6100.86,6100.3
24.06.2016 14:27:05.330 GMT+0100,6100.86,6099.86
24.06.2016 14:27:05.588 GMT+0100,6100.45,6099.8
24.06.2016 14:27:05.932 GMT+0100,6100.475,6100
24.06.2016 14:27:06.139 GMT+0100,6100.53,6100
24.06.2016 14:27:06.578 GMT+0100,6100.59,6100
24.06.2016 14:27:06.798 GMT+0100,6100.64,6100
24.06.2016 14:27:07.739 GMT+0100,6100.72,6100.3
24.06.2016 14:27:08.009 GMT+0100,6100.91,6100.3
24.06.2016 14:27:08.339 GMT+0100,6100.98,6100.3
24.06.2016 14:27:09.769 GMT+0100,6101.03,6100.3
24.06.2016 14:27:09.998 GMT+0100,6100.93,6100.3
24.06.2016 14:27:10.322 GMT+0100,6101.35,6100.8
24.06.2016 14:27:10.539 GMT+0100,6101.39,6100.8
24.06.2016 14:27:11.077 GMT+0100,6101.39,6100.39
24.06.2016 14:27:11.144 GMT+0100,6101.03,6100.3
24.06.2016 14:27:12.080 GMT+0100,6100.91,6100.3
24.06.2016 14:27:13.619 GMT+0100,6100.98,6100.3
24.06.2016 14:27:13.949 GMT+0100,6101.08,6100.3
24.06.2016 14:27:14.168 GMT+0100,6100.97,6100.3
24.06.2016 14:27:14.498 GMT+0100,6101,6100.3
24.06.2016 14:27:15.268 GMT+0100,6101.03,6100.3
24.06.2016 14:27:15.494 GMT+0100,6101.12,6100.3
24.06.2016 14:27:16.258 GMT+0100,6100.72,6100.3
24.06.2016 14:27:16.585 GMT+0100,6100.6,6099.8
24.06.2016 14:27:16.918 GMT+0100,6100.64,6099.8
24.06.2016 14:27:17.690 GMT+0100,6100.6,6099.8
24.06.2016 14:27:18.238 GMT+0100,6100.25,6099.8
24.06.2016 14:27:18.568 GMT+0100,6100.235,6099.8
24.06.2016 14:27:18.619 GMT+0100,6100.17,6099.3
24.06.2016 14:27:18.898 GMT+0100,6100.07,6099.3
24.06.2016 14:27:19.458 GMT+0100,6099.93,6099.3
24.06.2016 14:27:19.789 GMT+0100,6099.88,6099.3
24.06.2016 14:27:20.448 GMT+0100,6099.87,6099.3
24.06.2016 14:27:20.896 GMT+0100,6099.74,6099
24.06.2016 14:27:21.218 GMT+0100,6099.71,6099
24.06.2016 14:27:21.399 GMT+0100,6099.71,6098.8
24.06.2016 14:27:21.449 GMT+0100,6099.66,6098.8
24.06.2016 14:27:23.309 GMT+0100,6099.67,6098.8
24.06.2016 14:27:23.406 GMT+0100,6099.67,6099
24.06.2016 14:27:23.875 GMT+0100,6099.53,6099
24.06.2016 14:27:23.926 GMT+0100,6099.93,6098.93
24.06.2016 14:27:24.188 GMT+0100,6099.71,6098.8
24.06.2016 14:27:24.410 GMT+0100,6099.71,6098.71
24.06.2016 14:27:24.519 GMT+0100,6098.93,6098.3
24.06.2016 14:27:25.191 GMT+0100,6098.95,6098.3
24.06.2016 14:27:26.059 GMT+0100,6098.91,6098.3
24.06.2016 14:27:27.020 GMT+0100,6098.91,6098
24.06.2016 14:27:27.189 GMT+0100,6098.72,6098
24.06.2016 14:27:27.488 GMT+0100,6098.98,6098
24.06.2016 14:27:27.614 GMT+0100,6098.98,6097.98
24.06.2016 14:27:27.708 GMT+0100,6098.32,6097.8
24.06.2016 14:27:28.040 GMT+0100,6098.45,6097.8
24.06.2016 14:27:28.259 GMT+0100,6098.2,6097.8
24.06.2016 14:27:28.588 GMT+0100,6098.175,6097.8
24.06.2016 14:27:28.845 GMT+0100,6098.39,6097.8
24.06.2016 14:27:29.138 GMT+0100,6098.41,6097.8
24.06.2016 14:27:29.468 GMT+0100,6098.89,6097.89
24.06.2016 14:27:29.531 GMT+0100,6098.89,6098.3
24.06.2016 14:27:29.799 GMT+0100,6098.99,6098.3
24.06.2016 14:27:30.038 GMT+0100,6098.99,6098
24.06.2016 14:27:30.348 GMT+0100,6098.76,6098
24.06.2016 14:27:30.678 GMT+0100,6098.99,6098.3
24.06.2016 14:27:31.039 GMT+0100,6098.99,6097.99
24.06.2016 14:27:31.228 GMT+0100,6098.78,6097.8
24.06.2016 14:27:31.538 GMT+0100,6098.78,6098
24.06.2016 14:27:32.844 GMT+0100,6098.78,6097.8
24.06.2016 14:27:32.988 GMT+0100,6098.74,6097.8
24.06.2016 14:27:33.318 GMT+0100,6098.78,6097.8
24.06.2016 14:27:33.368 GMT+0100,6098.78,6098
24.06.2016 14:27:33.728 GMT+0100,6098.76,6098
24.06.2016 14:27:34.186 GMT+0100,6098.78,6098
24.06.2016 14:27:34.450 GMT+0100,6098.79,6098.3
24.06.2016 14:27:34.748 GMT+0100,6098.95,6098.3
24.06.2016 14:27:35.078 GMT+0100,6099.03,6098.3
24.06.2016 14:27:36.068 GMT+0100,6099.17,6098.3
24.06.2016 14:27:36.288 GMT+0100,6099.12,6098.3
24.06.2016 14:27:37.278 GMT+0100,6099.07,6098.3
24.06.2016 14:27:37.498 GMT+0100,6099.09,6098.3
24.06.2016 14:27:37.828 GMT+0100,6098.765,6098.3
24.06.2016 14:27:37.879 GMT+0100,6098.73,6097.73
24.06.2016 14:27:38.049 GMT+0100,6098.07,6097.5
24.06.2016 14:27:38.378 GMT+0100,6098.11,6097.5
24.06.2016 14:27:38.789 GMT+0100,6098.11,6097.3
24.06.2016 14:27:39.043 GMT+0100,6097.86,6097.3
24.06.2016 14:27:39.698 GMT+0100,6097.955,6097.5
24.06.2016 14:27:39.918 GMT+0100,6098.16,6097.5
24.06.2016 14:27:39.979 GMT+0100,6098.16,6097.16
24.06.2016 14:27:40.248 GMT+0100,6097.53,6097
24.06.2016 14:27:40.299 GMT+0100,6097.53,6096.8
24.06.2016 14:27:40.908 GMT+0100,6097.61,6096.8
24.06.2016 14:27:41.238 GMT+0100,6097.38,6096.8
24.06.2016 14:27:41.289 GMT+0100,6097.38,6096.5
24.06.2016 14:27:41.498 GMT+0100,6097.28,6096.5
24.06.2016 14:27:41.838 GMT+0100,6097.16,6096.3
24.06.2016 14:27:42.009 GMT+0100,6097.08,6096.3
24.06.2016 14:27:42.448 GMT+0100,6097.1,6096.3
24.06.2016 14:27:42.663 GMT+0100,6097.1,6096.1
24.06.2016 14:27:42.778 GMT+0100,6096.84,6096
24.06.2016 14:27:43.218 GMT+0100,6096.78,6096
24.06.2016 14:27:43.398 GMT+0100,6096.78,6095.78
24.06.2016 14:27:43.572 GMT+0100,6096.71,6095.71
24.06.2016 14:27:43.878 GMT+0100,6096.42,6095.42
24.06.2016 14:27:44.429 GMT+0100,6096.42,6095.8
24.06.2016 14:27:44.978 GMT+0100,6096.89,6096
24.06.2016 14:27:45.135 GMT+0100,6096.89,6096.3
24.06.2016 14:27:45.419 GMT+0100,6096.92,6096.3
24.06.2016 14:27:45.637 GMT+0100,6096.92,6096
24.06.2016 14:27:45.688 GMT+0100,6096.9,6096
24.06.2016 14:27:45.990 GMT+0100,6096.53,6096
24.06.2016 14:27:46.139 GMT+0100,6096.53,6095.53
24.06.2016 14:27:46.190 GMT+0100,6096.49,6095.5
24.06.2016 14:27:46.628 GMT+0100,6096.66,6095.66
24.06.2016 14:27:46.678 GMT+0100,6096.66,6096
24.06.2016 14:27:46.960 GMT+0100,6096.78,6096
24.06.2016 14:27:47.147 GMT+0100,6096.79,6096.3
24.06.2016 14:27:47.290 GMT+0100,6096.88,6096.3
24.06.2016 14:27:47.618 GMT+0100,6096.82,6096.3
24.06.2016 14:27:47.668 GMT+0100,6096.82,6096
24.06.2016 14:27:47.947 GMT+0100,6096.53,6096
24.06.2016 14:27:48.206 GMT+0100,6096.86,6096.3
24.06.2016 14:27:48.514 GMT+0100,6096.69,6096.3
24.06.2016 14:27:48.658 GMT+0100,6096.58,6096
24.06.2016 14:27:49.928 GMT+0100,6096.5,6096
24.06.2016 14:27:50.260 GMT+0100,6096.48,6096
24.06.2016 14:27:51.167 GMT+0100,6096.46,6095.8
24.06.2016 14:27:51.730 GMT+0100,6096.26,6095.8
24.06.2016 14:27:51.781 GMT+0100,6096.22,6095.3
24.06.2016 14:27:51.872 GMT+0100,6096.22,6095.01
24.06.2016 14:27:52.018 GMT+0100,6094.84,6093.84
24.06.2016 14:27:52.239 GMT+0100,6094.39,6093.39
24.06.2016 14:27:52.568 GMT+0100,6093.93,6093.5
24.06.2016 14:27:52.952 GMT+0100,6093.925,6093.5
24.06.2016 14:27:53.228 GMT+0100,6094.17,6093.5
24.06.2016 14:27:53.447 GMT+0100,6094.11,6093.5
24.06.2016 14:27:53.818 GMT+0100,6094.15,6093.5
24.06.2016 14:27:53.997 GMT+0100,6094.13,6093.5
24.06.2016 14:27:54.328 GMT+0100,6094.2,6093.8
24.06.2016 14:27:54.657 GMT+0100,6094.32,6093.8
24.06.2016 14:27:54.708 GMT+0100,6094.32,6093.5
24.06.2016 14:27:54.877 GMT+0100,6093.975,6093.5
24.06.2016 14:27:55.098 GMT+0100,6093.98,6093.5
24.06.2016 14:27:55.221 GMT+0100,6093.96,6093.3
24.06.2016 14:27:55.428 GMT+0100,6094,6093.3
24.06.2016 14:27:55.537 GMT+0100,6093.97,6093.3
24.06.2016 14:27:55.692 GMT+0100,6093.97,6092.97
24.06.2016 14:27:55.915 GMT+0100,6093.61,6092.8
24.06.2016 14:27:56.227 GMT+0100,6093.63,6093
24.06.2016 14:27:56.997 GMT+0100,6093.58,6093.3
24.06.2016 14:27:57.298 GMT+0100,6093.795,6093.3
24.06.2016 14:27:57.501 GMT+0100,6093.79,6092.8
24.06.2016 14:27:57.551 GMT+0100,6093.36,6092.8
24.06.2016 14:27:58.178 GMT+0100,6093.6,6092.8
24.06.2016 14:27:58.399 GMT+0100,6093.55,6092.8
24.06.2016 14:27:58.620 GMT+0100,6093.55,6092.55
24.06.2016 14:27:58.728 GMT+0100,6093.36,6092.5
24.06.2016 14:27:59.009 GMT+0100,6092.96,6091.96
24.06.2016 14:27:59.168 GMT+0100,6092.21,6091.3
24.06.2016 14:27:59.498 GMT+0100,6091.95,6091.3
24.06.2016 14:27:59.718 GMT+0100,6091.97,6091.3
24.06.2016 14:27:59.937 GMT+0100,6091.95,6091.3
24.06.2016 14:28:00.267 GMT+0100,6091.85,6091.3
24.06.2016 14:28:00.532 GMT+0100,6091.24,6090.5
24.06.2016 14:28:00.833 GMT+0100,6091.21,6090.5
24.06.2016 14:28:01.286 GMT+0100,6091.425,6091
24.06.2016 14:28:01.617 GMT+0100,6091.415,6091
24.06.2016 14:28:01.808 GMT+0100,6091.795,6091.3
24.06.2016 14:28:02.027 GMT+0100,6091.79,6091
24.06.2016 14:28:02.139 GMT+0100,6091.42,6091
24.06.2016 14:28:02.468 GMT+0100,6091.78,6091
24.06.2016 14:28:02.529 GMT+0100,6091.79,6091.3
24.06.2016 14:28:03.033 GMT+0100,6091.425,6091
24.06.2016 14:28:03.458 GMT+0100,6091.43,6091
24.06.2016 14:28:03.841 GMT+0100,6091.64,6091
24.06.2016 14:28:04.008 GMT+0100,6091.63,6091
24.06.2016 14:28:04.058 GMT+0100,6091.63,6090.8
24.06.2016 14:28:04.338 GMT+0100,6091.55,6090.8
24.06.2016 14:28:04.557 GMT+0100,6091.61,6090.8
24.06.2016 14:28:05.217 GMT+0100,6091.56,6090.8
24.06.2016 14:28:05.877 GMT+0100,6091.53,6090.8
24.06.2016 14:28:06.318 GMT+0100,6090.67,6089.67
24.06.2016 14:28:06.368 GMT+0100,6090.835,6090.5
24.06.2016 14:28:06.648 GMT+0100,6091.28,6090.5
24.06.2016 14:28:06.868 GMT+0100,6091.35,6090.5
24.06.2016 14:28:07.088 GMT+0100,6091.44,6090.5
24.06.2016 14:28:07.418 GMT+0100,6091.64,6090.64
24.06.2016 14:28:07.468 GMT+0100,6091.72,6091.3
24.06.2016 14:28:07.660 GMT+0100,6091.97,6091.3
24.06.2016 14:28:07.967 GMT+0100,6092.18,6091.3
24.06.2016 14:28:08.298 GMT+0100,6092.11,6091.3
24.06.2016 14:28:08.465 GMT+0100,6092.11,6091.11
24.06.2016 14:28:08.627 GMT+0100,6091.58,6090.8
24.06.2016 14:28:08.737 GMT+0100,6091.69,6090.8
24.06.2016 14:28:09.288 GMT+0100,6091.63,6090.8
24.06.2016 14:28:09.839 GMT+0100,6091.66,6090.8
24.06.2016 14:28:10.073 GMT+0100,6091.66,6091
24.06.2016 14:28:10.521 GMT+0100,6091.63,6091
24.06.2016 14:28:10.827 GMT+0100,6092,6091.3
24.06.2016 14:28:11.079 GMT+0100,6092,6091
24.06.2016 14:28:11.159 GMT+0100,6091.63,6090.8
24.06.2016 14:28:11.582 GMT+0100,6091.56,6091
24.06.2016 14:28:11.927 GMT+0100,6092,6091
24.06.2016 14:28:12.148 GMT+0100,6091.53,6090.53
24.06.2016 14:28:12.587 GMT+0100,6091.53,6090.8
24.06.2016 14:28:12.637 GMT+0100,6091.61,6090.8
24.06.2016 14:28:13.051 GMT+0100,6091.58,6090.8
24.06.2016 14:28:13.281 GMT+0100,6091.68,6090.8
24.06.2016 14:28:13.577 GMT+0100,6091.58,6090.8
24.06.2016 14:28:13.913 GMT+0100,6091.61,6091
24.06.2016 14:28:15.000 GMT+0100,6091.705,6091.3
24.06.2016 14:28:15.118 GMT+0100,6091.97,6091.3
24.06.2016 14:28:15.337 GMT+0100,6092.2,6091.3
24.06.2016 14:28:15.667 GMT+0100,6092.12,6091.3
24.06.2016 14:28:16.135 GMT+0100,6092.14,6091.3
24.06.2016 14:28:17.097 GMT+0100,6092.12,6091.3
24.06.2016 14:28:17.317 GMT+0100,6092.18,6091.3
24.06.2016 14:28:17.593 GMT+0100,6092.14,6091.3
24.06.2016 14:28:17.977 GMT+0100,6092.18,6091.3
24.06.2016 14:28:18.198 GMT+0100,6092.15,6091.3
24.06.2016 14:28:18.528 GMT+0100,6092.17,6091.3
24.06.2016 14:28:18.747 GMT+0100,6092.16,6091.3
24.06.2016 14:28:19.408 GMT+0100,6091.665,6091.3
24.06.2016 14:28:19.458 GMT+0100,6091.53,6090.8
24.06.2016 14:28:19.751 GMT+0100,6091.71,6090.8
24.06.2016 14:28:19.847 GMT+0100,6091.53,6090.8
24.06.2016 14:28:20.177 GMT+0100,6091.71,6090.8
24.06.2016 14:28:20.558 GMT+0100,6091.53,6090.8
24.06.2016 14:28:20.735 GMT+0100,6091.53,6090.53
24.06.2016 14:28:20.785 GMT+0100,6091.71,6090.71
24.06.2016 14:28:21.135 GMT+0100,6091.44,6090.5
24.06.2016 14:28:21.674 GMT+0100,6091.44,6090.8
24.06.2016 14:28:21.740 GMT+0100,6091.44,6090.5
24.06.2016 14:28:21.790 GMT+0100,6091.41,6090.5
24.06.2016 14:28:22.098 GMT+0100,6091.36,6090.5
24.06.2016 14:28:22.428 GMT+0100,6091.41,6090.5
24.06.2016 14:28:22.478 GMT+0100,6091.41,6090.8
24.06.2016 14:28:22.647 GMT+0100,6091.44,6090.8
24.06.2016 14:28:22.977 GMT+0100,6091.48,6090.8
24.06.2016 14:28:23.197 GMT+0100,6091.63,6090.8
24.06.2016 14:28:23.527 GMT+0100,6091.59,6090.8
24.06.2016 14:28:23.857 GMT+0100,6091.44,6090.8
24.06.2016 14:28:24.077 GMT+0100,6091.94,6090.94
24.06.2016 14:28:24.253 GMT+0100,6091.94,6091.3
24.06.2016 14:28:24.408 GMT+0100,6091.97,6091.3
24.06.2016 14:28:24.627 GMT+0100,6091.83,6091.3
24.06.2016 14:28:26.067 GMT+0100,6092.38,6091.38
24.06.2016 14:28:26.313 GMT+0100,6092,6091
24.06.2016 14:28:26.689 GMT+0100,6091.86,6090.86
24.06.2016 14:28:27.157 GMT+0100,6091.81,6090.81
24.06.2016 14:28:27.492 GMT+0100,6091.81,6091
24.06.2016 14:28:27.597 GMT+0100,6091.83,6091
24.06.2016 14:28:27.927 GMT+0100,6091.86,6091
24.06.2016 14:28:28.257 GMT+0100,6091.89,6091
24.06.2016 14:28:28.686 GMT+0100,6091.99,6091
24.06.2016 14:28:28.778 GMT+0100,6091.99,6091.3
24.06.2016 14:28:29.099 GMT+0100,6091.88,6091.3
24.06.2016 14:28:29.247 GMT+0100,6091.99,6091.3
24.06.2016 14:28:29.501 GMT+0100,6091.99,6091
24.06.2016 14:28:29.687 GMT+0100,6090.37,6089.37
24.06.2016 14:28:29.907 GMT+0100,6091.94,6090.94
24.06.2016 14:28:30.254 GMT+0100,6091.89,6090.89
24.06.2016 14:28:30.677 GMT+0100,6092,6091
24.06.2016 14:28:31.448 GMT+0100,6091.225,6090.8
24.06.2016 14:28:31.887 GMT+0100,6091.18,6090.8
24.06.2016 14:28:31.937 GMT+0100,6091.06,6090.5
24.06.2016 14:28:32.217 GMT+0100,6091,6090.5
24.06.2016 14:28:32.437 GMT+0100,6091.08,6090.5
24.06.2016 14:28:32.657 GMT+0100,6091.14,6090.5
24.06.2016 14:28:33.207 GMT+0100,6091.34,6090.5
24.06.2016 14:28:33.537 GMT+0100,6091.14,6090.5
24.06.2016 14:28:33.757 GMT+0100,6091.34,6090.5
24.06.2016 14:28:34.328 GMT+0100,6091.38,6090.5
24.06.2016 14:28:34.527 GMT+0100,6091.94,6090.94
24.06.2016 14:28:34.709 GMT+0100,6091.94,6091.3
24.06.2016 14:28:34.759 GMT+0100,6091.99,6091.3
24.06.2016 14:28:35.431 GMT+0100,6091.94,6091.3
24.06.2016 14:28:35.627 GMT+0100,6092.03,6091.3
24.06.2016 14:28:36.177 GMT+0100,6092.09,6091.3
24.06.2016 14:28:36.397 GMT+0100,6092.15,6091.3
24.06.2016 14:28:36.727 GMT+0100,6092.18,6091.3
24.06.2016 14:28:36.947 GMT+0100,6092.39,6091.39
24.06.2016 14:28:37.020 GMT+0100,6092.39,6091.8
24.06.2016 14:28:37.176 GMT+0100,6090.49,6089.49
24.06.2016 14:28:37.227 GMT+0100,6090.49,6089.8
24.06.2016 14:28:37.592 GMT+0100,6090.24,6089.8
24.06.2016 14:28:37.642 GMT+0100,6090.18,6089.3
24.06.2016 14:28:37.717 GMT+0100,6090.03,6089.3
24.06.2016 14:28:38.047 GMT+0100,6089.98,6089.3
24.06.2016 14:28:38.267 GMT+0100,6090.53,6089.8
24.06.2016 14:28:38.597 GMT+0100,6090.23,6089.8
24.06.2016 14:28:38.818 GMT+0100,6090.53,6089.8
24.06.2016 14:28:39.147 GMT+0100,6090.61,6089.8
24.06.2016 14:28:39.644 GMT+0100,6090.61,6089.61
24.06.2016 14:28:39.697 GMT+0100,6090.53,6089.53
24.06.2016 14:28:40.137 GMT+0100,6090.03,6089.5
24.06.2016 14:28:40.187 GMT+0100,6090.03,6089.3
24.06.2016 14:28:42.294 GMT+0100,6090.165,6089.8
24.06.2016 14:28:42.353 GMT+0100,6090.205,6089.8
24.06.2016 14:28:42.447 GMT+0100,6090.61,6089.8
24.06.2016 14:28:42.762 GMT+0100,6090.61,6090
24.06.2016 14:28:42.888 GMT+0100,6090.68,6090
24.06.2016 14:28:43.219 GMT+0100,6091.03,6090.03
24.06.2016 14:28:43.270 GMT+0100,6091.03,6090.5
24.06.2016 14:28:43.437 GMT+0100,6091.28,6090.5
24.06.2016 14:28:43.815 GMT+0100,6091.33,6090.5
24.06.2016 14:28:44.097 GMT+0100,6091.38,6090.5
24.06.2016 14:28:44.207 GMT+0100,6091.41,6090.5
24.06.2016 14:28:44.847 GMT+0100,6091.605,6091.3
24.06.2016 14:28:45.325 GMT+0100,6091.47,6090.5
24.06.2016 14:28:45.527 GMT+0100,6091.56,6090.56
24.06.2016 14:28:45.857 GMT+0100,6092.55,6091.55
24.06.2016 14:28:46.191 GMT+0100,6093.11,6092.11
24.06.2016 14:28:47.067 GMT+0100,6092.94,6092.3
24.06.2016 14:28:48.289 GMT+0100,6092.97,6092.5
24.06.2016 14:28:48.387 GMT+0100,6093.53,6092.53
24.06.2016 14:28:48.717 GMT+0100,6094.11,6093.11
24.06.2016 14:28:49.046 GMT+0100,6094.29,6093.8
24.06.2016 14:28:49.377 GMT+0100,6094.53,6093.8
24.06.2016 14:28:49.428 GMT+0100,6094.53,6093.53
24.06.2016 14:28:49.816 GMT+0100,6094.06,6093.5
24.06.2016 14:28:50.149 GMT+0100,6094.225,6093.8
24.06.2016 14:28:50.519 GMT+0100,6094.4,6093.8
24.06.2016 14:28:50.587 GMT+0100,6094.29,6093.8
