Local time,Ask,Bid
22.06.2016 12:43:31.812 GMT+0100,6268.2,6267.3
22.06.2016 12:43:32.142 GMT+0100,6268.3,6267.3
22.06.2016 12:43:32.912 GMT+0100,6268.27,6267.3
22.06.2016 12:43:33.422 GMT+0100,6268.16,6267.3
22.06.2016 12:43:35.112 GMT+0100,6268.19,6267.3
22.06.2016 12:43:35.442 GMT+0100,6268.18,6267.3
22.06.2016 12:43:36.212 GMT+0100,6268.11,6267.3
22.06.2016 12:43:36.762 GMT+0100,6268.09,6267.3
22.06.2016 12:43:37.129 GMT+0100,6267.63,6266.8
22.06.2016 12:43:37.313 GMT+0100,6267.64,6266.8
22.06.2016 12:43:37.752 GMT+0100,6267.73,6266.8
22.06.2016 12:43:38.192 GMT+0100,6267.74,6266.8
22.06.2016 12:43:39.292 GMT+0100,6267.64,6266.8
22.06.2016 12:43:39.842 GMT+0100,6267.52,6266.8
22.06.2016 12:43:40.238 GMT+0100,6267.6,6267.44
22.06.2016 12:43:40.722 GMT+0100,6267.49,6266.5
22.06.2016 12:43:41.052 GMT+0100,6267.53,6266.53
22.06.2016 12:43:41.752 GMT+0100,6267.53,6266.8
22.06.2016 12:43:43.422 GMT+0100,6267.39,6266.8
22.06.2016 12:43:43.825 GMT+0100,6267.32,6267.14
22.06.2016 12:43:44.681 GMT+0100,6267.25,6266.3
22.06.2016 12:43:44.852 GMT+0100,6267.25,6267
22.06.2016 12:43:45.342 GMT+0100,6267.03,6266.843
22.06.2016 12:43:46.957 GMT+0100,6267.03,6266.03
22.06.2016 12:43:47.060 GMT+0100,6267.03,6266.3
22.06.2016 12:43:47.921 GMT+0100,6266.94,6266.3
22.06.2016 12:43:48.092 GMT+0100,6266.95,6266.3
22.06.2016 12:43:48.752 GMT+0100,6266.97,6266.3
22.06.2016 12:43:49.412 GMT+0100,6267.19,6266.3
22.06.2016 12:43:49.962 GMT+0100,6267.24,6266.3
22.06.2016 12:43:50.621 GMT+0100,6267.23,6266.3
22.06.2016 12:43:51.062 GMT+0100,6267.22,6266.3
22.06.2016 12:43:51.392 GMT+0100,6267.24,6266.3
22.06.2016 12:43:51.942 GMT+0100,6267.14,6266.3
22.06.2016 12:43:52.492 GMT+0100,6267.18,6266.3
22.06.2016 12:43:53.523 GMT+0100,6267.16,6266.3
22.06.2016 12:43:53.825 GMT+0100,6267.13,6266.3
22.06.2016 12:43:54.032 GMT+0100,6267.25,6266.3
22.06.2016 12:43:54.362 GMT+0100,6267.19,6266.3
22.06.2016 12:43:55.022 GMT+0100,6267.14,6266.3
22.06.2016 12:43:55.791 GMT+0100,6267.09,6266.3
22.06.2016 12:43:56.115 GMT+0100,6267.09,6266.8
22.06.2016 12:43:56.518 GMT+0100,6267.01,6266.2
22.06.2016 12:43:56.569 GMT+0100,6266.34,6265.34
22.06.2016 12:43:56.619 GMT+0100,6266.34,6266.147
22.06.2016 12:43:56.782 GMT+0100,6266.04,6265.3
22.06.2016 12:43:57.119 GMT+0100,6266.04,6265.8
22.06.2016 12:43:57.552 GMT+0100,6265.71,6264.8
22.06.2016 12:43:57.884 GMT+0100,6265.74,6264.8
22.06.2016 12:43:58.323 GMT+0100,6265.69,6264.8
22.06.2016 12:43:59.422 GMT+0100,6265.66,6264.8
22.06.2016 12:43:59.972 GMT+0100,6265.56,6264.8
22.06.2016 12:44:00.302 GMT+0100,6265.59,6264.8
22.06.2016 12:44:00.631 GMT+0100,6265.54,6264.8
22.06.2016 12:44:01.099 GMT+0100,6265.47,6264.8
22.06.2016 12:44:01.182 GMT+0100,6265.47,6264.47
22.06.2016 12:44:01.291 GMT+0100,6265.19,6264.3
22.06.2016 12:44:01.732 GMT+0100,6264.97,6264.3
22.06.2016 12:44:01.952 GMT+0100,6264.99,6264.3
22.06.2016 12:44:02.281 GMT+0100,6264.95,6264.3
22.06.2016 12:44:03.081 GMT+0100,6265.12,6264.3
22.06.2016 12:44:03.631 GMT+0100,6265.15,6264.3
22.06.2016 12:44:03.875 GMT+0100,6265.29,6264.3
22.06.2016 12:44:03.985 GMT+0100,6265.29,6264.5
22.06.2016 12:44:04.292 GMT+0100,6265.24,6264.5
22.06.2016 12:44:04.987 GMT+0100,6265.24,6264.3
22.06.2016 12:44:05.062 GMT+0100,6265.25,6264.3
22.06.2016 12:44:05.391 GMT+0100,6265.24,6264.3
22.06.2016 12:44:06.601 GMT+0100,6265.25,6264.3
22.06.2016 12:44:06.821 GMT+0100,6265.26,6264.3
22.06.2016 12:44:07.041 GMT+0100,6265.25,6264.3
22.06.2016 12:44:07.591 GMT+0100,6264.93,6264.3
22.06.2016 12:44:09.351 GMT+0100,6264.99,6264.3
22.06.2016 12:44:09.571 GMT+0100,6264.9,6264.3
22.06.2016 12:44:09.794 GMT+0100,6264.9,6264
22.06.2016 12:44:09.901 GMT+0100,6264.92,6264
22.06.2016 12:44:10.495 GMT+0100,6264.92,6264.3
22.06.2016 12:44:10.882 GMT+0100,6264.89,6264.3
22.06.2016 12:44:10.933 GMT+0100,6264.89,6264
22.06.2016 12:44:11.001 GMT+0100,6264.93,6264
22.06.2016 12:44:11.991 GMT+0100,6264.92,6264
22.06.2016 12:44:12.393 GMT+0100,6264.9,6264
22.06.2016 12:44:13.641 GMT+0100,6264.92,6264
22.06.2016 12:44:14.851 GMT+0100,6264.88,6264
22.06.2016 12:44:16.101 GMT+0100,6264.88,6264.3
22.06.2016 12:44:17.381 GMT+0100,6264.91,6264.3
22.06.2016 12:44:19.581 GMT+0100,6264.92,6264.3
22.06.2016 12:44:20.131 GMT+0100,6264.95,6264.3
22.06.2016 12:44:20.805 GMT+0100,6264.95,6264.8
22.06.2016 12:44:21.231 GMT+0100,6264.64,6263.8
22.06.2016 12:44:21.451 GMT+0100,6264.63,6263.8
22.06.2016 12:44:21.781 GMT+0100,6264.57,6263.8
22.06.2016 12:44:22.309 GMT+0100,6264.57,6263.57
22.06.2016 12:44:22.441 GMT+0100,6264.44,6263.44
22.06.2016 12:44:22.661 GMT+0100,6263.92,6263.3
22.06.2016 12:44:23.321 GMT+0100,6263.98,6263.3
22.06.2016 12:44:24.641 GMT+0100,6263.92,6263.3
22.06.2016 12:44:26.071 GMT+0100,6263.91,6263.3
22.06.2016 12:44:26.400 GMT+0100,6263.97,6263.3
22.06.2016 12:44:26.951 GMT+0100,6263.98,6263.3
22.06.2016 12:44:27.281 GMT+0100,6264.03,6263.3
22.06.2016 12:44:27.415 GMT+0100,6264.03,6263.8
22.06.2016 12:44:27.501 GMT+0100,6264.41,6263.8
22.06.2016 12:44:27.917 GMT+0100,6264.41,6263.5
22.06.2016 12:44:28.271 GMT+0100,6264.47,6263.5
22.06.2016 12:44:29.239 GMT+0100,6264.47,6264.257
22.06.2016 12:44:29.371 GMT+0100,6264.26,6263.3
22.06.2016 12:44:29.701 GMT+0100,6264.25,6263.3
22.06.2016 12:44:30.141 GMT+0100,6264.3,6263.3
22.06.2016 12:44:30.348 GMT+0100,6264.3,6263.5
22.06.2016 12:44:30.471 GMT+0100,6264.49,6263.5
22.06.2016 12:44:30.690 GMT+0100,6264.54,6263.54
22.06.2016 12:44:31.423 GMT+0100,6264.54,6263.8
22.06.2016 12:44:31.571 GMT+0100,6264.67,6263.8
22.06.2016 12:44:32.231 GMT+0100,6264.56,6263.8
22.06.2016 12:44:32.550 GMT+0100,6264.62,6264.3
22.06.2016 12:44:32.891 GMT+0100,6264.86,6264.3
22.06.2016 12:44:34.651 GMT+0100,6264.87,6264.3
22.06.2016 12:44:35.530 GMT+0100,6264.93,6264.3
22.06.2016 12:44:36.740 GMT+0100,6264.95,6264.3
22.06.2016 12:44:36.960 GMT+0100,6264.97,6264.3
22.06.2016 12:44:37.090 GMT+0100,6264.97,6264.8
22.06.2016 12:44:37.510 GMT+0100,6264.69,6263.8
22.06.2016 12:44:39.380 GMT+0100,6264.66,6263.8
22.06.2016 12:44:39.820 GMT+0100,6264.53,6263.8
22.06.2016 12:44:40.370 GMT+0100,6264.51,6263.8
22.06.2016 12:44:41.371 GMT+0100,6264.48,6263.8
22.06.2016 12:44:43.120 GMT+0100,6264.49,6263.8
22.06.2016 12:44:43.560 GMT+0100,6264.63,6263.8
22.06.2016 12:44:43.748 GMT+0100,6264.63,6263.63
22.06.2016 12:44:43.890 GMT+0100,6264.42,6263.5
22.06.2016 12:44:43.948 GMT+0100,6264.42,6263.8
22.06.2016 12:44:44.777 GMT+0100,6264.44,6263.8
22.06.2016 12:44:45.210 GMT+0100,6264.48,6263.8
22.06.2016 12:44:45.443 GMT+0100,6264.61,6263.8
22.06.2016 12:44:45.760 GMT+0100,6264.65,6263.8
22.06.2016 12:44:46.254 GMT+0100,6264.65,6264
22.06.2016 12:44:46.311 GMT+0100,6264.79,6264
22.06.2016 12:44:46.530 GMT+0100,6264.87,6264
22.06.2016 12:44:47.190 GMT+0100,6264.84,6264
22.06.2016 12:44:47.630 GMT+0100,6264.79,6263.8
22.06.2016 12:44:47.956 GMT+0100,6264.79,6264
22.06.2016 12:44:48.405 GMT+0100,6264.78,6264
22.06.2016 12:44:48.497 GMT+0100,6264.78,6263.8
22.06.2016 12:44:48.564 GMT+0100,6264.79,6264.3
22.06.2016 12:44:48.730 GMT+0100,6264.95,6264.3
22.06.2016 12:44:49.170 GMT+0100,6264.96,6264.3
22.06.2016 12:44:49.280 GMT+0100,6264.97,6264.3
22.06.2016 12:44:49.500 GMT+0100,6265.09,6264.3
22.06.2016 12:44:50.610 GMT+0100,6265.13,6264.3
22.06.2016 12:44:50.930 GMT+0100,6265.21,6264.3
22.06.2016 12:44:51.150 GMT+0100,6265.23,6264.3
22.06.2016 12:44:51.862 GMT+0100,6265.23,6264.8
22.06.2016 12:44:51.921 GMT+0100,6265.39,6264.8
22.06.2016 12:44:51.971 GMT+0100,6265.39,6265
22.06.2016 12:44:52.142 GMT+0100,6265.73,6265
22.06.2016 12:44:52.361 GMT+0100,6265.9,6265
22.06.2016 12:44:52.690 GMT+0100,6265.95,6265
22.06.2016 12:44:53.790 GMT+0100,6265.92,6265
22.06.2016 12:44:54.340 GMT+0100,6266.02,6265.02
22.06.2016 12:44:54.391 GMT+0100,6266.02,6265.3
22.06.2016 12:44:54.670 GMT+0100,6266.07,6265.3
22.06.2016 12:44:54.890 GMT+0100,6266,6265.3
22.06.2016 12:44:55.736 GMT+0100,6266,6265.8
22.06.2016 12:44:56.070 GMT+0100,6265.8,6265.633
22.06.2016 12:44:57.641 GMT+0100,6265.8,6264.8
22.06.2016 12:44:57.777 GMT+0100,6265.8,6265
22.06.2016 12:44:57.860 GMT+0100,6265.86,6265
22.06.2016 12:44:58.080 GMT+0100,6265.8,6264.8
22.06.2016 12:44:58.142 GMT+0100,6265.9,6265.633
22.06.2016 12:44:58.410 GMT+0100,6265.63,6264.8
22.06.2016 12:44:58.960 GMT+0100,6265.66,6264.8
22.06.2016 12:44:59.290 GMT+0100,6265.74,6264.8
22.06.2016 12:44:59.620 GMT+0100,6267.13,6266.13
22.06.2016 12:44:59.840 GMT+0100,6265.74,6264.8
22.06.2016 12:45:00.282 GMT+0100,6265.76,6264.8
22.06.2016 12:45:00.332 GMT+0100,6265.76,6265
22.06.2016 12:45:00.559 GMT+0100,6265.73,6264.8
22.06.2016 12:45:00.830 GMT+0100,6265.69,6264.8
22.06.2016 12:45:01.380 GMT+0100,6265.57,6264.8
22.06.2016 12:45:02.922 GMT+0100,6265.55,6264.8
22.06.2016 12:45:03.431 GMT+0100,6265.47,6264.8
22.06.2016 12:45:03.801 GMT+0100,6265.48,6264.8
22.06.2016 12:45:05.122 GMT+0100,6265.49,6264.8
22.06.2016 12:45:05.471 GMT+0100,6265.49,6265.3
22.06.2016 12:45:06.112 GMT+0100,6265.09,6264.3
22.06.2016 12:45:06.662 GMT+0100,6265.07,6264.3
22.06.2016 12:45:06.978 GMT+0100,6265.1,6264.953
22.06.2016 12:45:07.294 GMT+0100,6265,6264.7
22.06.2016 12:45:07.432 GMT+0100,6264.74,6263.8
22.06.2016 12:45:08.092 GMT+0100,6264.61,6263.8
22.06.2016 12:45:09.301 GMT+0100,6264.59,6263.8
22.06.2016 12:45:09.632 GMT+0100,6264.56,6263.8
22.06.2016 12:45:09.874 GMT+0100,6264.32,6263.5
22.06.2016 12:45:10.072 GMT+0100,6264.29,6263.5
22.06.2016 12:45:10.401 GMT+0100,6264.32,6263.5
22.06.2016 12:45:11.126 GMT+0100,6264.32,6263.8
22.06.2016 12:45:11.176 GMT+0100,6264.44,6263.8
22.06.2016 12:45:11.501 GMT+0100,6264.43,6263.8
22.06.2016 12:45:11.721 GMT+0100,6264.56,6263.8
22.06.2016 12:45:13.152 GMT+0100,6264.54,6263.8
22.06.2016 12:45:13.592 GMT+0100,6264.4,6263.8
22.06.2016 12:45:13.642 GMT+0100,6264.4,6263.5
22.06.2016 12:45:13.731 GMT+0100,6264.4,6263.4
22.06.2016 12:45:13.967 GMT+0100,6264.29,6263.3
22.06.2016 12:45:14.141 GMT+0100,6264.3,6263.3
22.06.2016 12:45:14.472 GMT+0100,6264.29,6263.3
22.06.2016 12:45:14.912 GMT+0100,6264.17,6263.3
22.06.2016 12:45:15.572 GMT+0100,6264.21,6263.3
22.06.2016 12:45:15.741 GMT+0100,6264.21,6263.8
22.06.2016 12:45:15.902 GMT+0100,6264.43,6263.8
22.06.2016 12:45:16.110 GMT+0100,6264.43,6264.3
22.06.2016 12:45:16.342 GMT+0100,6264.17,6263.3
22.06.2016 12:45:16.782 GMT+0100,6264.22,6263.3
22.06.2016 12:45:17.001 GMT+0100,6264.15,6263.3
22.06.2016 12:45:17.441 GMT+0100,6263.91,6263.3
22.06.2016 12:45:17.881 GMT+0100,6263.95,6263.3
22.06.2016 12:45:18.076 GMT+0100,6263.95,6262.95
22.06.2016 12:45:18.211 GMT+0100,6263.75,6262.8
22.06.2016 12:45:19.311 GMT+0100,6263.72,6262.8
22.06.2016 12:45:19.641 GMT+0100,6263.71,6262.8
22.06.2016 12:45:20.521 GMT+0100,6263.74,6262.8
22.06.2016 12:45:20.689 GMT+0100,6263.74,6263
22.06.2016 12:45:20.851 GMT+0100,6263.84,6263
22.06.2016 12:45:20.901 GMT+0100,6263.84,6262.84
22.06.2016 12:45:21.076 GMT+0100,6263.32,6262.5
22.06.2016 12:45:21.381 GMT+0100,6263.32,6262.8
22.06.2016 12:45:21.431 GMT+0100,6263.34,6262.8
22.06.2016 12:45:21.622 GMT+0100,6263.4,6262.8
22.06.2016 12:45:21.841 GMT+0100,6263.59,6262.8
22.06.2016 12:45:22.062 GMT+0100,6263.62,6262.8
22.06.2016 12:45:24.261 GMT+0100,6263.59,6262.8
22.06.2016 12:45:24.701 GMT+0100,6263.45,6262.8
22.06.2016 12:45:25.032 GMT+0100,6263.44,6262.8
22.06.2016 12:45:25.802 GMT+0100,6263.47,6262.8
22.06.2016 12:45:26.131 GMT+0100,6263.69,6262.8
22.06.2016 12:45:27.231 GMT+0100,6263.79,6262.8
22.06.2016 12:45:27.451 GMT+0100,6263.74,6262.8
22.06.2016 12:45:28.111 GMT+0100,6263.53,6262.8
22.06.2016 12:45:28.477 GMT+0100,6263.51,6262.8
22.06.2016 12:45:28.991 GMT+0100,6263.47,6262.8
22.06.2016 12:45:29.651 GMT+0100,6263.51,6262.8
22.06.2016 12:45:30.201 GMT+0100,6263.54,6262.8
22.06.2016 12:45:30.421 GMT+0100,6263.56,6262.8
22.06.2016 12:45:31.741 GMT+0100,6263.59,6262.8
22.06.2016 12:45:33.391 GMT+0100,6263.77,6262.8
22.06.2016 12:45:34.497 GMT+0100,6263.77,6263.3
22.06.2016 12:45:34.601 GMT+0100,6263.86,6263.3
22.06.2016 12:45:35.599 GMT+0100,6263.86,6263
22.06.2016 12:45:35.811 GMT+0100,6263.6,6263
22.06.2016 12:45:36.771 GMT+0100,6263.86,6263.3
22.06.2016 12:45:36.902 GMT+0100,6263.86,6262.86
22.06.2016 12:45:37.021 GMT+0100,6263.79,6262.8
22.06.2016 12:45:40.761 GMT+0100,6263.78,6262.8
22.06.2016 12:45:41.092 GMT+0100,6263.47,6262.8
22.06.2016 12:45:41.971 GMT+0100,6263.45,6262.8
22.06.2016 12:45:42.411 GMT+0100,6263.49,6262.8
22.06.2016 12:45:43.877 GMT+0100,6263.45,6262.8
22.06.2016 12:45:46.481 GMT+0100,6263.62,6262.8
22.06.2016 12:45:46.531 GMT+0100,6263.62,6263.3
22.06.2016 12:45:46.811 GMT+0100,6263.86,6263.3
22.06.2016 12:45:47.415 GMT+0100,6263.86,6263
22.06.2016 12:45:47.470 GMT+0100,6263.58,6263
22.06.2016 12:45:48.130 GMT+0100,6263.6,6263
22.06.2016 12:45:48.681 GMT+0100,6263.58,6263
22.06.2016 12:45:49.011 GMT+0100,6263.6,6263
22.06.2016 12:45:49.231 GMT+0100,6263.63,6263
22.06.2016 12:45:49.450 GMT+0100,6263.65,6263
22.06.2016 12:45:50.661 GMT+0100,6263.67,6263
22.06.2016 12:45:51.101 GMT+0100,6263.61,6263
22.06.2016 12:45:51.261 GMT+0100,6263.6,6262.8
22.06.2016 12:45:51.541 GMT+0100,6263.76,6262.8
22.06.2016 12:45:51.981 GMT+0100,6263.77,6262.8
22.06.2016 12:45:52.090 GMT+0100,6263.72,6262.8
22.06.2016 12:45:52.750 GMT+0100,6263.77,6262.8
22.06.2016 12:45:55.602 GMT+0100,6263.77,6263.3
22.06.2016 12:45:55.941 GMT+0100,6263.89,6263.3
22.06.2016 12:45:57.371 GMT+0100,6263.9,6263.3
22.06.2016 12:45:58.281 GMT+0100,6263.86,6263.3
22.06.2016 12:45:58.478 GMT+0100,6263.88,6263.3
22.06.2016 12:45:58.800 GMT+0100,6263.89,6263.3
22.06.2016 12:45:59.275 GMT+0100,6263.87,6263.3
22.06.2016 12:45:59.791 GMT+0100,6263.92,6263.3
22.06.2016 12:46:00.010 GMT+0100,6263.91,6263.3
22.06.2016 12:46:00.341 GMT+0100,6263.94,6263.3
22.06.2016 12:46:00.670 GMT+0100,6263.92,6263.3
22.06.2016 12:46:01.330 GMT+0100,6263.95,6263.3
22.06.2016 12:46:01.550 GMT+0100,6263.93,6263.3
22.06.2016 12:46:01.990 GMT+0100,6263.94,6263.3
22.06.2016 12:46:03.100 GMT+0100,6263.96,6263.3
22.06.2016 12:46:04.200 GMT+0100,6263.93,6263.3
22.06.2016 12:46:05.243 GMT+0100,6264.51,6262.93
22.06.2016 12:46:05.301 GMT+0100,6265.04,6264.04
22.06.2016 12:46:05.667 GMT+0100,6265.11,6264.11
22.06.2016 12:46:06.291 GMT+0100,6265.05,6264.05
22.06.2016 12:46:06.673 GMT+0100,6264.99,6264.8
22.06.2016 12:46:06.950 GMT+0100,6264.75,6263.8
22.06.2016 12:46:07.170 GMT+0100,6264.71,6263.8
22.06.2016 12:46:07.500 GMT+0100,6264.74,6263.8
22.06.2016 12:46:07.727 GMT+0100,6264.79,6263.8
22.06.2016 12:46:07.777 GMT+0100,6264.79,6264
22.06.2016 12:46:08.051 GMT+0100,6264.82,6264
22.06.2016 12:46:09.260 GMT+0100,6264.88,6264
22.06.2016 12:46:09.361 GMT+0100,6264.88,6264.3
22.06.2016 12:46:09.590 GMT+0100,6264.98,6264.3
22.06.2016 12:46:10.030 GMT+0100,6264.92,6264.3
22.06.2016 12:46:12.670 GMT+0100,6264.93,6264.3
22.06.2016 12:46:12.890 GMT+0100,6264.97,6264.3
22.06.2016 12:46:13.330 GMT+0100,6265.07,6264.3
22.06.2016 12:46:13.660 GMT+0100,6265.14,6264.3
22.06.2016 12:46:14.540 GMT+0100,6265.09,6264.3
22.06.2016 12:46:14.870 GMT+0100,6265.06,6264.3
22.06.2016 12:46:15.310 GMT+0100,6265.11,6264.3
22.06.2016 12:46:16.160 GMT+0100,6265.11,6264.8
22.06.2016 12:46:16.211 GMT+0100,6265.53,6264.8
22.06.2016 12:46:16.558 GMT+0100,6265.5,6264.8
22.06.2016 12:46:16.850 GMT+0100,6265.51,6264.8
22.06.2016 12:46:17.290 GMT+0100,6265.52,6264.8
22.06.2016 12:46:18.720 GMT+0100,6265.47,6264.8
22.06.2016 12:46:19.710 GMT+0100,6265.46,6264.8
22.06.2016 12:46:20.274 GMT+0100,6265.48,6264.8
22.06.2016 12:46:20.810 GMT+0100,6265.5,6264.8
22.06.2016 12:46:20.916 GMT+0100,6265.6,6265.433
22.06.2016 12:46:21.140 GMT+0100,6265.52,6265.42
22.06.2016 12:46:21.360 GMT+0100,6265.43,6264.8
22.06.2016 12:46:22.460 GMT+0100,6265.47,6264.8
22.06.2016 12:46:22.790 GMT+0100,6265.59,6264.8
22.06.2016 12:46:28.180 GMT+0100,6265.63,6264.8
22.06.2016 12:46:28.289 GMT+0100,6265.63,6265
22.06.2016 12:46:28.539 GMT+0100,6265.96,6265.3
22.06.2016 12:46:28.730 GMT+0100,6266.01,6265.3
22.06.2016 12:46:29.170 GMT+0100,6266.06,6265.3
22.06.2016 12:46:29.280 GMT+0100,6266.14,6265.3
22.06.2016 12:46:29.609 GMT+0100,6266.21,6265.3
22.06.2016 12:46:29.940 GMT+0100,6266.3,6265.3
22.06.2016 12:46:29.993 GMT+0100,6266.3,6265.5
22.06.2016 12:46:30.093 GMT+0100,6266.3,6265.3
22.06.2016 12:46:30.160 GMT+0100,6266.11,6265.3
22.06.2016 12:46:32.250 GMT+0100,6266.26,6265.3
22.06.2016 12:46:32.579 GMT+0100,6266.29,6265.3
22.06.2016 12:46:32.799 GMT+0100,6266.24,6265.3
22.06.2016 12:46:34.355 GMT+0100,6266.29,6265.3
22.06.2016 12:46:34.669 GMT+0100,6266.31,6265.31
22.06.2016 12:46:35.989 GMT+0100,6266.27,6265.3
22.06.2016 12:46:36.760 GMT+0100,6266.02,6265.3
22.06.2016 12:46:37.267 GMT+0100,6266.1,6265.937
22.06.2016 12:46:37.529 GMT+0100,6265.88,6265
22.06.2016 12:46:37.749 GMT+0100,6265.86,6265
22.06.2016 12:46:38.771 GMT+0100,6265.9,6265.72
22.06.2016 12:46:38.965 GMT+0100,6265.7,6264.8
22.06.2016 12:46:39.289 GMT+0100,6265.61,6264.8
22.06.2016 12:46:39.638 GMT+0100,6265.59,6264.8
22.06.2016 12:46:39.875 GMT+0100,6265.28,6264.3
22.06.2016 12:46:40.170 GMT+0100,6265.17,6264.3
22.06.2016 12:46:41.159 GMT+0100,6265.22,6264.3
22.06.2016 12:46:41.379 GMT+0100,6265.23,6264.3
22.06.2016 12:46:41.608 GMT+0100,6265.27,6264.3
22.06.2016 12:46:41.719 GMT+0100,6265.27,6264.27
22.06.2016 12:46:41.819 GMT+0100,6265.27,6264.8
22.06.2016 12:46:41.929 GMT+0100,6265.5,6264.8
22.06.2016 12:46:42.149 GMT+0100,6265.57,6264.8
22.06.2016 12:46:43.249 GMT+0100,6265.61,6264.8
22.06.2016 12:46:43.483 GMT+0100,6265.63,6264.8
22.06.2016 12:46:45.669 GMT+0100,6265.61,6264.8
22.06.2016 12:46:45.999 GMT+0100,6265.63,6264.8
22.06.2016 12:46:46.219 GMT+0100,6265.67,6264.8
22.06.2016 12:46:46.879 GMT+0100,6265.75,6264.8
22.06.2016 12:46:47.099 GMT+0100,6265.77,6264.8
22.06.2016 12:46:49.058 GMT+0100,6265.77,6264.77
22.06.2016 12:46:49.108 GMT+0100,6265.36,6264.5
22.06.2016 12:46:49.227 GMT+0100,6265.36,6264.8
22.06.2016 12:46:49.519 GMT+0100,6265.38,6264.8
22.06.2016 12:46:49.928 GMT+0100,6265.38,6264.5
22.06.2016 12:46:49.978 GMT+0100,6265.26,6264.5
22.06.2016 12:46:50.629 GMT+0100,6265.26,6264.3
22.06.2016 12:46:50.839 GMT+0100,6265.21,6264.3
22.06.2016 12:46:52.049 GMT+0100,6265.15,6264.3
22.06.2016 12:46:52.530 GMT+0100,6265.15,6264.8
22.06.2016 12:46:52.599 GMT+0100,6265.37,6264.8
22.06.2016 12:46:52.831 GMT+0100,6265.37,6264.5
22.06.2016 12:46:53.149 GMT+0100,6265.26,6264.5
22.06.2016 12:46:54.139 GMT+0100,6265.2,6264.5
22.06.2016 12:46:54.689 GMT+0100,6265.26,6264.5
22.06.2016 12:46:54.934 GMT+0100,6265.26,6264.8
22.06.2016 12:46:55.019 GMT+0100,6265.37,6264.8
22.06.2016 12:46:55.459 GMT+0100,6265.4,6264.8
22.06.2016 12:46:56.449 GMT+0100,6265.43,6264.8
22.06.2016 12:46:57.219 GMT+0100,6265.44,6264.8
22.06.2016 12:46:58.649 GMT+0100,6265.45,6264.8
22.06.2016 12:46:59.419 GMT+0100,6265.3,6264.8
22.06.2016 12:46:59.748 GMT+0100,6265.45,6264.8
22.06.2016 12:46:59.969 GMT+0100,6265.46,6264.8
22.06.2016 12:47:00.189 GMT+0100,6265.45,6264.8
22.06.2016 12:47:01.069 GMT+0100,6265.44,6264.8
22.06.2016 12:47:03.333 GMT+0100,6265.44,6265.3
22.06.2016 12:47:03.536 GMT+0100,6265.23,6264.3
22.06.2016 12:47:03.709 GMT+0100,6265.16,6264.3
22.06.2016 12:47:04.039 GMT+0100,6265.15,6264.3
22.06.2016 12:47:04.259 GMT+0100,6265.21,6264.3
22.06.2016 12:47:04.589 GMT+0100,6265.24,6264.3
22.06.2016 12:47:05.689 GMT+0100,6265.29,6264.3
22.06.2016 12:47:06.048 GMT+0100,6265.29,6264.5
22.06.2016 12:47:06.544 GMT+0100,6265.15,6264.5
22.06.2016 12:47:06.679 GMT+0100,6265.3,6264.5
22.06.2016 12:47:06.749 GMT+0100,6265.3,6264.3
22.06.2016 12:47:09.851 GMT+0100,6266.5,6265.2
22.06.2016 12:47:10.355 GMT+0100,6265.28,6264.5
22.06.2016 12:47:10.669 GMT+0100,6265.7,6264.8
22.06.2016 12:47:11.080 GMT+0100,6265.72,6264.8
22.06.2016 12:47:11.255 GMT+0100,6265.72,6265
22.06.2016 12:47:11.520 GMT+0100,6265.75,6265
22.06.2016 12:47:11.848 GMT+0100,6265.71,6265
22.06.2016 12:47:12.839 GMT+0100,6265.89,6265
22.06.2016 12:47:13.058 GMT+0100,6265.87,6265
22.06.2016 12:47:13.279 GMT+0100,6265.89,6265
22.06.2016 12:47:13.609 GMT+0100,6265.94,6265
22.06.2016 12:47:13.828 GMT+0100,6265.96,6265
22.06.2016 12:47:15.148 GMT+0100,6266.2,6265.2
22.06.2016 12:47:15.199 GMT+0100,6266.2,6265.3
22.06.2016 12:47:15.479 GMT+0100,6266.22,6265.3
22.06.2016 12:47:16.663 GMT+0100,6266.22,6265.8
22.06.2016 12:47:17.021 GMT+0100,6266.39,6265.8
22.06.2016 12:47:17.129 GMT+0100,6266.17,6265.5
22.06.2016 12:47:17.348 GMT+0100,6266.21,6265.5
22.06.2016 12:47:18.888 GMT+0100,6266.32,6265.5
22.06.2016 12:47:19.108 GMT+0100,6266.34,6265.5
22.06.2016 12:47:19.365 GMT+0100,6266.34,6265.8
22.06.2016 12:47:19.438 GMT+0100,6266.38,6265.8
22.06.2016 12:47:19.966 GMT+0100,6266.38,6265.5
22.06.2016 12:47:20.098 GMT+0100,6266.26,6265.5
22.06.2016 12:47:20.428 GMT+0100,6266.3,6265.5
22.06.2016 12:47:20.567 GMT+0100,6266.3,6265.8
22.06.2016 12:47:20.648 GMT+0100,6266.37,6265.8
22.06.2016 12:47:21.088 GMT+0100,6266.38,6265.8
22.06.2016 12:47:21.639 GMT+0100,6266.42,6265.8
22.06.2016 12:47:22.518 GMT+0100,6266.53,6265.8
22.06.2016 12:47:23.070 GMT+0100,6266.53,6266.3
22.06.2016 12:47:23.178 GMT+0100,6266.88,6266.3
22.06.2016 12:47:23.398 GMT+0100,6266.87,6266.3
22.06.2016 12:47:23.571 GMT+0100,6266.87,6266
