Local time,Ask,Bid
23.06.2016 09:00:17.460 GMT+0100,6291.2,6290.8
23.06.2016 09:00:17.571 GMT+0100,6291.27,6290.8
23.06.2016 09:00:18.341 GMT+0100,6291.29,6290.8
23.06.2016 09:00:18.392 GMT+0100,6291.797,6290.29
23.06.2016 09:00:18.561 GMT+0100,6291.54,6290.54
23.06.2016 09:00:20.326 GMT+0100,6292.1,6291.1
23.06.2016 09:00:20.652 GMT+0100,6291.79,6291.3
23.06.2016 09:00:21.091 GMT+0100,6291.72,6291.3
23.06.2016 09:00:21.223 GMT+0100,6292.273,6290.72
23.06.2016 09:00:21.311 GMT+0100,6292.04,6291.04
23.06.2016 09:00:21.713 GMT+0100,6292.06,6291.06
23.06.2016 09:00:22.631 GMT+0100,6292.08,6291.08
23.06.2016 09:00:23.311 GMT+0100,6292.31,6291.31
23.06.2016 09:00:23.731 GMT+0100,6292.46,6292.3
23.06.2016 09:00:24.220 GMT+0100,6292.45,6292.3
23.06.2016 09:00:24.283 GMT+0100,6292.64,6292.3
23.06.2016 09:00:24.657 GMT+0100,6292.61,6292.3
23.06.2016 09:00:25.161 GMT+0100,6292.67,6292.3
23.06.2016 09:00:25.491 GMT+0100,6292.69,6292.3
23.06.2016 09:00:25.689 GMT+0100,6292.69,6292.5
23.06.2016 09:00:25.863 GMT+0100,6292.97,6292.5
23.06.2016 09:00:25.914 GMT+0100,6292.97,6292.3
23.06.2016 09:00:26.041 GMT+0100,6292.82,6292.3
23.06.2016 09:00:26.371 GMT+0100,6293.06,6292.8
23.06.2016 09:00:26.591 GMT+0100,6293.1,6292.8
23.06.2016 09:00:26.994 GMT+0100,6293.1,6293
23.06.2016 09:00:27.045 GMT+0100,6293.14,6293
23.06.2016 09:00:27.199 GMT+0100,6293.14,6292.8
23.06.2016 09:00:27.252 GMT+0100,6293.22,6292.8
23.06.2016 09:00:27.471 GMT+0100,6293.2,6292.8
23.06.2016 09:00:27.801 GMT+0100,6293.17,6292.8
23.06.2016 09:00:28.898 GMT+0100,6293.17,6293
23.06.2016 09:00:28.998 GMT+0100,6293.17,6292.8
23.06.2016 09:00:29.049 GMT+0100,6293.25,6292.8
23.06.2016 09:00:29.215 GMT+0100,6293.25,6293
23.06.2016 09:00:29.464 GMT+0100,6292.52,6291.8
23.06.2016 09:00:29.781 GMT+0100,6292.2,6291.8
23.06.2016 09:00:30.202 GMT+0100,6292.18,6291.5
23.06.2016 09:00:30.253 GMT+0100,6292.09,6291.5
23.06.2016 09:00:31.226 GMT+0100,6291.94,6291.5
23.06.2016 09:00:31.541 GMT+0100,6292.19,6291.8
23.06.2016 09:00:31.871 GMT+0100,6292.14,6292
23.06.2016 09:00:32.008 GMT+0100,6292.647,6291.14
23.06.2016 09:00:32.090 GMT+0100,6292.39,6291.39
23.06.2016 09:00:32.510 GMT+0100,6292.58,6292
23.06.2016 09:00:32.861 GMT+0100,6292.39,6292
23.06.2016 09:00:33.914 GMT+0100,6292.4,6292.3
23.06.2016 09:00:34.015 GMT+0100,6292.997,6291.39
23.06.2016 09:00:34.071 GMT+0100,6293.097,6291.69
23.06.2016 09:00:34.840 GMT+0100,6293.11,6292.11
23.06.2016 09:00:35.282 GMT+0100,6292.59,6292
23.06.2016 09:00:35.729 GMT+0100,6292.9,6292.8
23.06.2016 09:00:35.941 GMT+0100,6292.89,6292.79
23.06.2016 09:00:36.161 GMT+0100,6293.02,6292.8
23.06.2016 09:00:36.381 GMT+0100,6293.29,6292.8
23.06.2016 09:00:36.711 GMT+0100,6293.02,6292.8
23.06.2016 09:00:36.930 GMT+0100,6293.09,6292.8
23.06.2016 09:00:37.302 GMT+0100,6293.29,6292.8
23.06.2016 09:00:37.527 GMT+0100,6293.29,6293
23.06.2016 09:00:37.591 GMT+0100,6293.45,6293
23.06.2016 09:00:37.811 GMT+0100,6293.32,6293
23.06.2016 09:00:38.362 GMT+0100,6293.28,6293
23.06.2016 09:00:38.581 GMT+0100,6293.34,6293
23.06.2016 09:00:39.332 GMT+0100,6293.4,6293.3
23.06.2016 09:00:39.382 GMT+0100,6293.37,6293.27
23.06.2016 09:00:39.533 GMT+0100,6293.37,6293
23.06.2016 09:00:39.764 GMT+0100,6293.49,6293
23.06.2016 09:00:40.011 GMT+0100,6293.3,6293
23.06.2016 09:00:40.890 GMT+0100,6293.41,6293
23.06.2016 09:00:41.661 GMT+0100,6293.45,6293
23.06.2016 09:00:41.990 GMT+0100,6293.47,6293
23.06.2016 09:00:42.321 GMT+0100,6293.45,6293
23.06.2016 09:00:44.081 GMT+0100,6293.43,6293
23.06.2016 09:00:44.182 GMT+0100,6293.43,6292.8
23.06.2016 09:00:44.243 GMT+0100,6293.43,6292.5
23.06.2016 09:00:44.300 GMT+0100,6293.1,6292.5
23.06.2016 09:00:44.678 GMT+0100,6293.04,6292.8
23.06.2016 09:00:44.961 GMT+0100,6292.75,6292
23.06.2016 09:00:45.181 GMT+0100,6292.39,6292
23.06.2016 09:00:45.400 GMT+0100,6292.51,6292
23.06.2016 09:00:45.747 GMT+0100,6292.39,6292
23.06.2016 09:00:46.390 GMT+0100,6292.29,6292
23.06.2016 09:00:46.721 GMT+0100,6292.33,6292
23.06.2016 09:00:47.271 GMT+0100,6292.42,6292
23.06.2016 09:00:47.601 GMT+0100,6292.36,6292
23.06.2016 09:00:48.201 GMT+0100,6292.33,6292
23.06.2016 09:00:48.254 GMT+0100,6292.33,6291.8
23.06.2016 09:00:48.371 GMT+0100,6292.14,6291.8
23.06.2016 09:00:49.220 GMT+0100,6291.95,6291.8
23.06.2016 09:00:49.857 GMT+0100,6292.483,6290.95
23.06.2016 09:00:50.020 GMT+0100,6292.19,6291.19
23.06.2016 09:00:50.410 GMT+0100,6292.36,6291.36
23.06.2016 09:00:51.010 GMT+0100,6292.18,6291.8
23.06.2016 09:00:51.230 GMT+0100,6292.2,6291.8
23.06.2016 09:00:52.266 GMT+0100,6292.2,6292
23.06.2016 09:00:52.343 GMT+0100,6292.22,6292
23.06.2016 09:00:52.563 GMT+0100,6292.22,6291.8
23.06.2016 09:00:52.770 GMT+0100,6292.25,6291.8
23.06.2016 09:00:53.100 GMT+0100,6292.12,6291.8
23.06.2016 09:00:53.638 GMT+0100,6292.12,6292
23.06.2016 09:00:53.689 GMT+0100,6292.24,6292
23.06.2016 09:00:53.870 GMT+0100,6292.28,6292
23.06.2016 09:00:54.640 GMT+0100,6292.24,6292
23.06.2016 09:00:54.969 GMT+0100,6292.24,6291.8
23.06.2016 09:00:55.080 GMT+0100,6292.32,6291.8
23.06.2016 09:00:55.300 GMT+0100,6292.03,6291.8
23.06.2016 09:00:55.370 GMT+0100,6292.03,6291.5
23.06.2016 09:00:55.478 GMT+0100,6292.03,6291.8
23.06.2016 09:00:55.681 GMT+0100,6291.96,6291.5
23.06.2016 09:00:55.850 GMT+0100,6291.95,6291.5
23.06.2016 09:00:56.080 GMT+0100,6291.95,6291.3
23.06.2016 09:00:56.180 GMT+0100,6291.84,6291.3
23.06.2016 09:00:56.475 GMT+0100,6291.84,6290.84
23.06.2016 09:00:56.533 GMT+0100,6291.84,6291.447
23.06.2016 09:00:56.584 GMT+0100,6291.84,6291.5
23.06.2016 09:00:56.634 GMT+0100,6290.99,6290.8
23.06.2016 09:00:57.176 GMT+0100,6291.06,6290.8
23.06.2016 09:00:57.391 GMT+0100,6291.01,6290.8
23.06.2016 09:00:57.591 GMT+0100,6291.01,6290.3
23.06.2016 09:00:57.721 GMT+0100,6290.81,6290.3
23.06.2016 09:00:58.245 GMT+0100,6290.53,6290.3
23.06.2016 09:00:58.295 GMT+0100,6290.51,6290
23.06.2016 09:00:58.490 GMT+0100,6290.18,6290
23.06.2016 09:00:59.399 GMT+0100,6290.76,6289.18
23.06.2016 09:00:59.480 GMT+0100,6290.44,6289.44
23.06.2016 09:01:00.470 GMT+0100,6290.49,6289.49
23.06.2016 09:01:00.910 GMT+0100,6290.44,6289.44
23.06.2016 09:01:01.240 GMT+0100,6290.43,6289.43
23.06.2016 09:01:01.626 GMT+0100,6290.47,6289.47
23.06.2016 09:01:02.060 GMT+0100,6290.43,6290.3
23.06.2016 09:01:02.342 GMT+0100,6290.51,6290.3
23.06.2016 09:01:02.398 GMT+0100,6291.037,6289.51
23.06.2016 09:01:02.670 GMT+0100,6291.17,6290.17
23.06.2016 09:01:03.220 GMT+0100,6291.82,6291.3
23.06.2016 09:01:03.494 GMT+0100,6291.78,6291
23.06.2016 09:01:03.660 GMT+0100,6291.49,6291
23.06.2016 09:01:04.032 GMT+0100,6291.72,6291.3
23.06.2016 09:01:04.348 GMT+0100,6291.89,6291.3
23.06.2016 09:01:04.399 GMT+0100,6291.89,6291.5
23.06.2016 09:01:04.700 GMT+0100,6291.84,6291.3
23.06.2016 09:01:04.870 GMT+0100,6291.83,6291.3
23.06.2016 09:01:05.426 GMT+0100,6291.96,6291.3
23.06.2016 09:01:05.640 GMT+0100,6291.83,6291.3
23.06.2016 09:01:05.705 GMT+0100,6291.83,6291
23.06.2016 09:01:05.985 GMT+0100,6291.58,6291
23.06.2016 09:01:06.307 GMT+0100,6291.69,6291
23.06.2016 09:01:06.520 GMT+0100,6291.56,6291
23.06.2016 09:01:06.710 GMT+0100,6291.56,6290.56
23.06.2016 09:01:06.884 GMT+0100,6290.96,6290.5
23.06.2016 09:01:07.180 GMT+0100,6290.99,6290.5
23.06.2016 09:01:07.619 GMT+0100,6290.96,6290.5
23.06.2016 09:01:08.060 GMT+0100,6290.577,6288.23
23.06.2016 09:01:08.390 GMT+0100,6290.96,6289.96
23.06.2016 09:01:09.414 GMT+0100,6290.96,6290.8
23.06.2016 09:01:09.614 GMT+0100,6290.96,6290.5
23.06.2016 09:01:10.015 GMT+0100,6290.96,6290.3
23.06.2016 09:01:10.150 GMT+0100,6290.83,6290.3
23.06.2016 09:01:11.249 GMT+0100,6290.68,6290.3
23.06.2016 09:01:11.690 GMT+0100,6290.72,6290.3
23.06.2016 09:01:11.910 GMT+0100,6290.77,6290.3
23.06.2016 09:01:12.130 GMT+0100,6290.64,6290.3
23.06.2016 09:01:12.320 GMT+0100,6290.64,6289.8
23.06.2016 09:01:12.680 GMT+0100,6290.29,6289.8
23.06.2016 09:01:13.022 GMT+0100,6290.29,6289.5
23.06.2016 09:01:13.120 GMT+0100,6290.03,6289.5
23.06.2016 09:01:13.450 GMT+0100,6289.89,6289.5
23.06.2016 09:01:13.780 GMT+0100,6289.94,6289.5
23.06.2016 09:01:14.186 GMT+0100,6289.97,6289.5
23.06.2016 09:01:14.425 GMT+0100,6290.423,6288.97
23.06.2016 09:01:14.476 GMT+0100,6290.27,6289.27
23.06.2016 09:01:14.828 GMT+0100,6290.2,6289.2
23.06.2016 09:01:15.429 GMT+0100,6290.28,6289.28
23.06.2016 09:01:15.760 GMT+0100,6290.46,6289.46
23.06.2016 09:01:16.200 GMT+0100,6289.97,6289.8
23.06.2016 09:01:16.430 GMT+0100,6289.97,6289.5
23.06.2016 09:01:16.750 GMT+0100,6289.94,6289.5
23.06.2016 09:01:18.334 GMT+0100,6290.413,6288.94
23.06.2016 09:01:18.400 GMT+0100,6290.423,6288.97
23.06.2016 09:01:19.221 GMT+0100,6290.31,6289.8
23.06.2016 09:01:19.829 GMT+0100,6290.22,6290
23.06.2016 09:01:20.600 GMT+0100,6290.29,6290
23.06.2016 09:01:21.039 GMT+0100,6290.32,6290
23.06.2016 09:01:21.304 GMT+0100,6290.39,6290
23.06.2016 09:01:21.479 GMT+0100,6290.35,6290
23.06.2016 09:01:21.809 GMT+0100,6290.39,6290
23.06.2016 09:01:22.029 GMT+0100,6290.35,6290
23.06.2016 09:01:22.582 GMT+0100,6290.42,6290.3
23.06.2016 09:01:22.645 GMT+0100,6291.007,6289.42
23.06.2016 09:01:22.696 GMT+0100,6291.053,6289.56
23.06.2016 09:01:23.130 GMT+0100,6291.22,6290.22
23.06.2016 09:01:23.468 GMT+0100,6291.53,6291
23.06.2016 09:01:23.851 GMT+0100,6290.47,6289.8
23.06.2016 09:01:23.901 GMT+0100,6290.33,6289.8
23.06.2016 09:01:24.223 GMT+0100,6289.97,6289.8
23.06.2016 09:01:24.449 GMT+0100,6290.03,6289.8
23.06.2016 09:01:24.500 GMT+0100,6290.03,6289.5
23.06.2016 09:01:24.671 GMT+0100,6289.79,6289.5
23.06.2016 09:01:24.854 GMT+0100,6289.79,6289.3
23.06.2016 09:01:24.959 GMT+0100,6289.79,6289.5
23.06.2016 09:01:25.010 GMT+0100,6289.85,6289.5
23.06.2016 09:01:25.440 GMT+0100,6289.77,6289.5
23.06.2016 09:01:25.556 GMT+0100,6289.77,6289.3
23.06.2016 09:01:25.660 GMT+0100,6289.72,6289.3
23.06.2016 09:01:26.039 GMT+0100,6289.75,6289.3
23.06.2016 09:01:26.090 GMT+0100,6290.283,6288.75
23.06.2016 09:01:26.319 GMT+0100,6289.95,6288.95
23.06.2016 09:01:26.649 GMT+0100,6290,6289
23.06.2016 09:01:27.199 GMT+0100,6290.04,6289.04
23.06.2016 09:01:27.969 GMT+0100,6290.03,6289.03
23.06.2016 09:01:29.729 GMT+0100,6289.98,6288.98
23.06.2016 09:01:30.133 GMT+0100,6289.98,6289.5
23.06.2016 09:01:30.502 GMT+0100,6289.7,6289.5
23.06.2016 09:01:30.609 GMT+0100,6289.79,6289.5
23.06.2016 09:01:31.165 GMT+0100,6289.79,6289.3
23.06.2016 09:01:31.305 GMT+0100,6289.81,6288.81
23.06.2016 09:01:31.490 GMT+0100,6289.29,6288.8
23.06.2016 09:01:32.149 GMT+0100,6289.1,6288.8
23.06.2016 09:01:32.369 GMT+0100,6289.633,6288.1
23.06.2016 09:01:32.419 GMT+0100,6289.87,6288.81
23.06.2016 09:01:32.751 GMT+0100,6289.89,6288.89
23.06.2016 09:01:33.689 GMT+0100,6289.85,6288.85
23.06.2016 09:01:34.374 GMT+0100,6289.78,6289.3
23.06.2016 09:01:34.739 GMT+0100,6289.72,6289.3
23.06.2016 09:01:35.559 GMT+0100,6289.75,6289.3
23.06.2016 09:01:35.978 GMT+0100,6289.75,6289.5
23.06.2016 09:01:36.029 GMT+0100,6289.81,6289.5
23.06.2016 09:01:36.344 GMT+0100,6289.85,6289.5
23.06.2016 09:01:36.412 GMT+0100,6289.9,6289.8
23.06.2016 09:01:36.689 GMT+0100,6289.97,6289.8
23.06.2016 09:01:36.879 GMT+0100,6290.03,6289.8
23.06.2016 09:01:36.983 GMT+0100,6290.03,6289.3
23.06.2016 09:01:37.099 GMT+0100,6289.77,6289.3
23.06.2016 09:01:37.430 GMT+0100,6289.82,6289.5
23.06.2016 09:01:37.649 GMT+0100,6289.92,6289.5
23.06.2016 09:01:38.309 GMT+0100,6289.61,6287.33
23.06.2016 09:01:38.529 GMT+0100,6289.94,6288.94
23.06.2016 09:01:38.859 GMT+0100,6289.95,6289.8
23.06.2016 09:01:39.519 GMT+0100,6290.03,6289.8
23.06.2016 09:01:39.691 GMT+0100,6290.03,6289.3
23.06.2016 09:01:39.859 GMT+0100,6289.78,6289.3
23.06.2016 09:01:40.193 GMT+0100,6289.79,6289.3
23.06.2016 09:01:40.344 GMT+0100,6289.79,6289.5
23.06.2016 09:01:40.557 GMT+0100,6289.62,6289.3
23.06.2016 09:01:40.630 GMT+0100,6289.49,6289.3
23.06.2016 09:01:40.798 GMT+0100,6289.49,6288.8
23.06.2016 09:01:40.898 GMT+0100,6289.49,6288.5
23.06.2016 09:01:40.959 GMT+0100,6289.47,6288.5
23.06.2016 09:01:41.351 GMT+0100,6288.95,6288.5
23.06.2016 09:01:41.731 GMT+0100,6289.22,6288.8
23.06.2016 09:01:42.169 GMT+0100,6289.19,6288.8
23.06.2016 09:01:42.306 GMT+0100,6289.763,6288.19
23.06.2016 09:01:42.389 GMT+0100,6289.53,6288.53
23.06.2016 09:01:42.719 GMT+0100,6289.56,6288.56
23.06.2016 09:01:43.049 GMT+0100,6289.6,6288.6
23.06.2016 09:01:43.709 GMT+0100,6289.72,6288.72
23.06.2016 09:01:45.298 GMT+0100,6289.75,6288.75
23.06.2016 09:01:46.444 GMT+0100,6289.72,6288.72
23.06.2016 09:01:46.872 GMT+0100,6289.39,6288.8
23.06.2016 09:01:47.779 GMT+0100,6289.18,6288.8
23.06.2016 09:01:48.329 GMT+0100,6289.76,6288.18
23.06.2016 09:01:48.439 GMT+0100,6289.49,6288.49
23.06.2016 09:01:49.031 GMT+0100,6289.64,6288.64
23.06.2016 09:01:50.089 GMT+0100,6289.47,6288.47
23.06.2016 09:01:51.009 GMT+0100,6289.47,6289
23.06.2016 09:01:51.892 GMT+0100,6289.39,6289
23.06.2016 09:01:52.399 GMT+0100,6289.72,6289.3
23.06.2016 09:01:52.619 GMT+0100,6289.56,6289.3
23.06.2016 09:01:53.279 GMT+0100,6289.49,6289.3
23.06.2016 09:01:53.354 GMT+0100,6289.49,6289
23.06.2016 09:01:53.609 GMT+0100,6289.29,6289
23.06.2016 09:01:54.014 GMT+0100,6289.29,6288.8
23.06.2016 09:01:54.272 GMT+0100,6289.22,6288.8
23.06.2016 09:01:54.604 GMT+0100,6289.29,6289
23.06.2016 09:01:54.655 GMT+0100,6289.963,6288.29
23.06.2016 09:01:54.969 GMT+0100,6290.39,6289.39
23.06.2016 09:01:55.369 GMT+0100,6289.99,6289.5
23.06.2016 09:01:55.520 GMT+0100,6289.99,6289.3
23.06.2016 09:01:55.699 GMT+0100,6289.82,6289.3
23.06.2016 09:01:55.919 GMT+0100,6289.83,6289.3
23.06.2016 09:01:56.468 GMT+0100,6289.82,6289.3
23.06.2016 09:01:57.238 GMT+0100,6289.83,6289.3
23.06.2016 09:01:57.557 GMT+0100,6289.83,6289.5
23.06.2016 09:01:57.679 GMT+0100,6289.93,6289.5
23.06.2016 09:01:57.898 GMT+0100,6289.96,6289.5
23.06.2016 09:01:58.901 GMT+0100,6289.93,6289.5
23.06.2016 09:01:59.218 GMT+0100,6290.18,6289.8
23.06.2016 09:02:01.418 GMT+0100,6290.1,6289.8
23.06.2016 09:02:02.628 GMT+0100,6290.14,6289.8
23.06.2016 09:02:03.068 GMT+0100,6290.18,6289.8
23.06.2016 09:02:03.288 GMT+0100,6290.29,6289.8
23.06.2016 09:02:03.618 GMT+0100,6290.25,6289.8
23.06.2016 09:02:04.275 GMT+0100,6290.783,6289.25
23.06.2016 09:02:04.325 GMT+0100,6290.6,6289.6
23.06.2016 09:02:04.829 GMT+0100,6290.62,6289.62
23.06.2016 09:02:05.378 GMT+0100,6290.69,6289.69
23.06.2016 09:02:06.252 GMT+0100,6290.7,6289.7
23.06.2016 09:02:06.588 GMT+0100,6290,6289.5
23.06.2016 09:02:06.919 GMT+0100,6289.92,6289.5
23.06.2016 09:02:07.248 GMT+0100,6289.89,6289.5
23.06.2016 09:02:07.356 GMT+0100,6289.89,6289.3
23.06.2016 09:02:07.407 GMT+0100,6289.89,6289.5
23.06.2016 09:02:07.799 GMT+0100,6289.22,6288.8
23.06.2016 09:02:08.203 GMT+0100,6289.25,6288.8
23.06.2016 09:02:08.349 GMT+0100,6289.29,6288.8
23.06.2016 09:02:08.400 GMT+0100,6289.797,6288.29
23.06.2016 09:02:08.569 GMT+0100,6289.58,6288.58
23.06.2016 09:02:08.898 GMT+0100,6289.6,6288.6
23.06.2016 09:02:09.338 GMT+0100,6289.75,6288.75
23.06.2016 09:02:09.999 GMT+0100,6289.72,6288.72
23.06.2016 09:02:10.464 GMT+0100,6289.72,6289.5
23.06.2016 09:02:10.548 GMT+0100,6289.75,6289.5
23.06.2016 09:02:10.878 GMT+0100,6289.83,6289.5
23.06.2016 09:02:11.758 GMT+0100,6289.72,6289.5
23.06.2016 09:02:12.166 GMT+0100,6289.72,6289.3
23.06.2016 09:02:12.217 GMT+0100,6289.6,6289.3
23.06.2016 09:02:12.555 GMT+0100,6289.61,6289.3
23.06.2016 09:02:13.078 GMT+0100,6289.75,6289.3
23.06.2016 09:02:13.518 GMT+0100,6289.72,6289.3
23.06.2016 09:02:14.618 GMT+0100,6289.68,6289.3
23.06.2016 09:02:14.954 GMT+0100,6289.64,6289.3
23.06.2016 09:02:15.400 GMT+0100,6289.64,6289
23.06.2016 09:02:15.498 GMT+0100,6289.32,6289
23.06.2016 09:02:15.577 GMT+0100,6289.32,6288.8
23.06.2016 09:02:15.839 GMT+0100,6289.2,6288.8
23.06.2016 09:02:16.309 GMT+0100,6289.14,6288.8
23.06.2016 09:02:16.575 GMT+0100,6289.12,6288.3
23.06.2016 09:02:16.877 GMT+0100,6288.99,6288.3
23.06.2016 09:02:17.258 GMT+0100,6288.62,6288.3
23.06.2016 09:02:17.880 GMT+0100,6288.62,6288.5
23.06.2016 09:02:17.981 GMT+0100,6289.073,6287.62
23.06.2016 09:02:18.031 GMT+0100,6288.86,6287.86
23.06.2016 09:02:18.468 GMT+0100,6289.06,6288.06
23.06.2016 09:02:18.799 GMT+0100,6289.29,6288.29
23.06.2016 09:02:20.338 GMT+0100,6289.31,6288.31
23.06.2016 09:02:20.668 GMT+0100,6289.53,6289.3
23.06.2016 09:02:20.999 GMT+0100,6289.47,6289.3
23.06.2016 09:02:21.218 GMT+0100,6289.56,6289.3
23.06.2016 09:02:22.290 GMT+0100,6289.56,6289
23.06.2016 09:02:22.538 GMT+0100,6289.49,6289
23.06.2016 09:02:22.992 GMT+0100,6289.49,6289.3
23.06.2016 09:02:23.089 GMT+0100,6289.53,6289.3
23.06.2016 09:02:23.308 GMT+0100,6289.82,6289.3
23.06.2016 09:02:23.528 GMT+0100,6289.75,6289.3
23.06.2016 09:02:24.190 GMT+0100,6289.86,6289.3
23.06.2016 09:02:24.551 GMT+0100,6289.74,6289.3
23.06.2016 09:02:25.436 GMT+0100,6289.72,6289.3
23.06.2016 09:02:25.508 GMT+0100,6289.72,6289
23.06.2016 09:02:25.618 GMT+0100,6289.6,6289
23.06.2016 09:02:26.003 GMT+0100,6289.56,6289
23.06.2016 09:02:26.498 GMT+0100,6289.36,6289
23.06.2016 09:02:26.718 GMT+0100,6289.42,6289
23.06.2016 09:02:26.819 GMT+0100,6289.42,6289.3
23.06.2016 09:02:26.938 GMT+0100,6289.68,6289.3
23.06.2016 09:02:27.158 GMT+0100,6289.79,6289.3
23.06.2016 09:02:27.311 GMT+0100,6289.79,6289.5
23.06.2016 09:02:27.818 GMT+0100,6289.86,6289.5
23.06.2016 09:02:28.148 GMT+0100,6289.82,6289.5
23.06.2016 09:02:28.368 GMT+0100,6289.86,6289.5
23.06.2016 09:02:28.697 GMT+0100,6289.82,6289.5
23.06.2016 09:02:28.918 GMT+0100,6289.85,6289.5
23.06.2016 09:02:30.128 GMT+0100,6289.82,6289.5
23.06.2016 09:02:30.678 GMT+0100,6289.78,6289.5
23.06.2016 09:02:31.118 GMT+0100,6289.85,6289.5
23.06.2016 09:02:31.338 GMT+0100,6289.89,6289.5
23.06.2016 09:02:32.548 GMT+0100,6289.93,6289.5
23.06.2016 09:02:33.978 GMT+0100,6289.85,6289.5
23.06.2016 09:02:34.307 GMT+0100,6289.81,6289.5
23.06.2016 09:02:34.725 GMT+0100,6289.81,6289.3
23.06.2016 09:02:34.776 GMT+0100,6289.78,6289.3
23.06.2016 09:02:35.078 GMT+0100,6289.64,6289.3
23.06.2016 09:02:36.363 GMT+0100,6289.64,6289
23.06.2016 09:02:36.413 GMT+0100,6289.47,6289
23.06.2016 09:02:36.838 GMT+0100,6289.39,6289
23.06.2016 09:02:37.432 GMT+0100,6289.897,6288.39
23.06.2016 09:02:37.498 GMT+0100,6289.69,6288.69
23.06.2016 09:02:38.257 GMT+0100,6289.8,6288.8
23.06.2016 09:02:38.737 GMT+0100,6289.8,6289.3
23.06.2016 09:02:39.223 GMT+0100,6289.75,6289.3
23.06.2016 09:02:41.255 GMT+0100,6289.72,6289.3
23.06.2016 09:02:41.568 GMT+0100,6289.6,6289.3
23.06.2016 09:02:41.898 GMT+0100,6289.98,6289.5
23.06.2016 09:02:42.041 GMT+0100,6289.98,6289.8
23.06.2016 09:02:42.147 GMT+0100,6290.14,6289.8
23.06.2016 09:02:42.447 GMT+0100,6290.11,6289.8
23.06.2016 09:02:42.667 GMT+0100,6290.14,6289.8
23.06.2016 09:02:43.768 GMT+0100,6290.11,6289.8
23.06.2016 09:02:44.222 GMT+0100,6289.95,6289.8
23.06.2016 09:02:44.318 GMT+0100,6290.04,6289.8
23.06.2016 09:02:44.538 GMT+0100,6290.11,6289.8
23.06.2016 09:02:44.868 GMT+0100,6290.14,6289.8
23.06.2016 09:02:45.087 GMT+0100,6290.18,6289.8
23.06.2016 09:02:45.528 GMT+0100,6290.22,6289.8
23.06.2016 09:02:45.669 GMT+0100,6290.783,6289.25
23.06.2016 09:02:45.858 GMT+0100,6290.49,6289.49
23.06.2016 09:02:46.373 GMT+0100,6290.49,6289.8
23.06.2016 09:02:46.725 GMT+0100,6290.14,6289.8
23.06.2016 09:02:48.231 GMT+0100,6290.147,6290
23.06.2016 09:02:48.608 GMT+0100,6289.43,6289
23.06.2016 09:02:48.658 GMT+0100,6289.43,6289.3
23.06.2016 09:02:48.828 GMT+0100,6289.6,6289.3
23.06.2016 09:02:48.879 GMT+0100,6290.067,6288.6
23.06.2016 09:02:49.047 GMT+0100,6290.02,6289.02
23.06.2016 09:02:49.358 GMT+0100,6290.02,6289.5
23.06.2016 09:02:49.408 GMT+0100,6290.06,6289.5
23.06.2016 09:02:49.598 GMT+0100,6289.82,6289.5
23.06.2016 09:02:49.818 GMT+0100,6289.86,6289.5
23.06.2016 09:02:50.368 GMT+0100,6289.89,6289.5
23.06.2016 09:02:51.247 GMT+0100,6289.92,6289.5
23.06.2016 09:02:52.263 GMT+0100,6289.92,6289.8
23.06.2016 09:02:52.347 GMT+0100,6290.03,6289.8
23.06.2016 09:02:52.616 GMT+0100,6290.02,6289.8
23.06.2016 09:02:52.787 GMT+0100,6290.06,6289.8
23.06.2016 09:02:53.999 GMT+0100,6290.62,6289.06
23.06.2016 09:02:54.107 GMT+0100,6290.32,6289.32
23.06.2016 09:02:54.451 GMT+0100,6290.64,6289.64
23.06.2016 09:02:55.097 GMT+0100,6290.6,6290.3
23.06.2016 09:02:55.537 GMT+0100,6290.53,6290.3
23.06.2016 09:02:56.087 GMT+0100,6290.52,6290.3
23.06.2016 09:02:56.382 GMT+0100,6290.52,6289.8
23.06.2016 09:02:56.432 GMT+0100,6290.31,6289.8
23.06.2016 09:02:56.748 GMT+0100,6290.35,6289.8
23.06.2016 09:02:57.187 GMT+0100,6290.31,6289.8
23.06.2016 09:02:59.222 GMT+0100,6290.28,6289.8
23.06.2016 09:03:00.217 GMT+0100,6290.28,6289.5
23.06.2016 09:03:00.501 GMT+0100,6289.81,6289.5
23.06.2016 09:03:01.171 GMT+0100,6289.75,6289.5
23.06.2016 09:03:01.308 GMT+0100,6289.75,6289.3
23.06.2016 09:03:01.368 GMT+0100,6289.56,6289.3
23.06.2016 09:03:01.491 GMT+0100,6289.56,6289
23.06.2016 09:03:01.587 GMT+0100,6289.46,6289
23.06.2016 09:03:02.678 GMT+0100,6289.35,6289
23.06.2016 09:03:02.993 GMT+0100,6290.053,6288.56
23.06.2016 09:03:03.128 GMT+0100,6289.99,6288.99
23.06.2016 09:03:03.457 GMT+0100,6290,6289
23.06.2016 09:03:03.787 GMT+0100,6290.02,6289.02
23.06.2016 09:03:04.224 GMT+0100,6290.2,6289.2
23.06.2016 09:03:04.667 GMT+0100,6290.24,6289.24
23.06.2016 09:03:05.437 GMT+0100,6290.25,6289.25
23.06.2016 09:03:06.207 GMT+0100,6290.22,6289.22
23.06.2016 09:03:07.967 GMT+0100,6290.25,6289.25
23.06.2016 09:03:08.517 GMT+0100,6290.21,6289.21
23.06.2016 09:03:09.067 GMT+0100,6290.23,6289.23
